source_file,condition,role,run,behavior,behavior_count,total_actions,percent_of_total_actions
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,88,Hypervigilant Withdrawal,204.0,1039.0,19.634263715110684
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,89,Hypervigilant Withdrawal,189.0,1016.0,18.60236220472441
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,90,Hypervigilant Withdrawal,202.0,1020.0,19.80392156862745
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,91,Hypervigilant Withdrawal,220.0,1051.0,20.932445290199812
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,92,Hypervigilant Withdrawal,198.0,1042.0,19.001919385796544
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,93,Hypervigilant Withdrawal,218.0,1061.0,20.54665409990575
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,94,Hypervigilant Withdrawal,197.0,1048.0,18.797709923664122
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,95,Hypervigilant Withdrawal,205.0,1022.0,20.058708414872797
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,96,Hypervigilant Withdrawal,211.0,1083.0,19.48291782086796
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,97,Hypervigilant Withdrawal,195.0,1064.0,18.327067669172934
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,98,Hypervigilant Withdrawal,196.0,1033.0,18.973862536302033
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,99,Hypervigilant Withdrawal,176.0,1012.0,17.391304347826086
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,100,Hypervigilant Withdrawal,190.0,1018.0,18.664047151277014
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,101,Hypervigilant Withdrawal,183.0,1011.0,18.100890207715135
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,102,Hypervigilant Withdrawal,198.0,1049.0,18.875119161105815
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,103,Hypervigilant Withdrawal,189.0,1032.0,18.313953488372093
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,104,Hypervigilant Withdrawal,209.0,1030.0,20.29126213592233
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,105,Hypervigilant Withdrawal,205.0,1074.0,19.08752327746741
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,106,Hypervigilant Withdrawal,192.0,1026.0,18.71345029239766
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,107,Hypervigilant Withdrawal,176.0,1042.0,16.89059500959693
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,108,Hypervigilant Withdrawal,198.0,1061.0,18.661639962299716
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,109,Hypervigilant Withdrawal,214.0,1056.0,20.265151515151516
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,110,Hypervigilant Withdrawal,208.0,1033.0,20.135527589545017
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,111,Hypervigilant Withdrawal,230.0,1086.0,21.178637200736645
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,112,Hypervigilant Withdrawal,202.0,1056.0,19.12878787878788
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,113,Hypervigilant Withdrawal,209.0,1049.0,19.92373689227836
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,114,Hypervigilant Withdrawal,208.0,1040.0,20.0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,115,Hypervigilant Withdrawal,187.0,1001.0,18.681318681318682
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,116,Hypervigilant Withdrawal,202.0,1048.0,19.27480916030534
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,117,Hypervigilant Withdrawal,191.0,1047.0,18.242597898758355
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,118,Hypervigilant Withdrawal,188.0,1006.0,18.687872763419485
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,119,Hypervigilant Withdrawal,193.0,1040.0,18.557692307692307
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,120,Hypervigilant Withdrawal,202.0,1054.0,19.165085388994306
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,121,Hypervigilant Withdrawal,206.0,1053.0,19.56315289648623
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,122,Hypervigilant Withdrawal,175.0,1069.0,16.37043966323667
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,123,Hypervigilant Withdrawal,207.0,1029.0,20.11661807580175
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,124,Hypervigilant Withdrawal,230.0,1048.0,21.946564885496183
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,125,Hypervigilant Withdrawal,198.0,1057.0,18.732261116367077
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,126,Hypervigilant Withdrawal,186.0,1015.0,18.32512315270936
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,127,Hypervigilant Withdrawal,210.0,1061.0,19.792648444863335
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,128,Hypervigilant Withdrawal,171.0,1051.0,16.270218839200762
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,129,Hypervigilant Withdrawal,201.0,1051.0,19.12464319695528
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,130,Hypervigilant Withdrawal,203.0,1040.0,19.51923076923077
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,131,Hypervigilant Withdrawal,177.0,1013.0,17.47285291214215
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,132,Hypervigilant Withdrawal,192.0,1009.0,19.028741328047573
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,133,Hypervigilant Withdrawal,192.0,1083.0,17.72853185595568
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,134,Hypervigilant Withdrawal,198.0,1088.0,18.198529411764707
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,135,Hypervigilant Withdrawal,201.0,1045.0,19.23444976076555
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,136,Hypervigilant Withdrawal,215.0,1050.0,20.476190476190474
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,137,Hypervigilant Withdrawal,211.0,1031.0,20.46556741028128
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,138,Hypervigilant Withdrawal,184.0,1023.0,17.98631476050831
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,139,Hypervigilant Withdrawal,190.0,1029.0,18.4645286686103
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,140,Hypervigilant Withdrawal,217.0,1015.0,21.379310344827587
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,141,Hypervigilant Withdrawal,187.0,1032.0,18.120155038759687
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,142,Hypervigilant Withdrawal,175.0,989.0,17.69464105156724
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,143,Hypervigilant Withdrawal,196.0,1050.0,18.666666666666668
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,144,Hypervigilant Withdrawal,189.0,1021.0,18.51126346718903
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,145,Hypervigilant Withdrawal,201.0,1042.0,19.28982725527831
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,146,Hypervigilant Withdrawal,196.0,1041.0,18.828049951969263
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,147,Hypervigilant Withdrawal,195.0,1014.0,19.230769230769234
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,148,Hypervigilant Withdrawal,210.0,1046.0,20.076481835564053
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,149,Hypervigilant Withdrawal,178.0,1048.0,16.984732824427482
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,150,Hypervigilant Withdrawal,190.0,1027.0,18.500486854917234
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,151,Hypervigilant Withdrawal,183.0,1054.0,17.362428842504745
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,152,Hypervigilant Withdrawal,216.0,1047.0,20.630372492836678
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,153,Hypervigilant Withdrawal,204.0,1038.0,19.653179190751445
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,154,Hypervigilant Withdrawal,193.0,1041.0,18.539865513928913
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,155,Hypervigilant Withdrawal,206.0,1053.0,19.56315289648623
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,156,Hypervigilant Withdrawal,200.0,1029.0,19.436345966958214
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,157,Hypervigilant Withdrawal,198.0,1013.0,19.545903257650544
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,158,Hypervigilant Withdrawal,203.0,1049.0,19.351763584366065
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,159,Hypervigilant Withdrawal,216.0,1087.0,19.871205151793927
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,160,Hypervigilant Withdrawal,198.0,1039.0,19.056785370548603
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,161,Hypervigilant Withdrawal,204.0,1052.0,19.39163498098859
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,162,Hypervigilant Withdrawal,186.0,991.0,18.768920282542886
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,163,Hypervigilant Withdrawal,203.0,1064.0,19.078947368421055
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,164,Hypervigilant Withdrawal,167.0,1038.0,16.088631984585742
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,165,Hypervigilant Withdrawal,197.0,1064.0,18.515037593984964
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,166,Hypervigilant Withdrawal,225.0,1056.0,21.306818181818183
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,167,Hypervigilant Withdrawal,215.0,1055.0,20.379146919431278
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,168,Hypervigilant Withdrawal,192.0,1030.0,18.640776699029125
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,169,Hypervigilant Withdrawal,201.0,1039.0,19.345524542829644
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,170,Hypervigilant Withdrawal,197.0,1027.0,19.182083739045762
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,171,Hypervigilant Withdrawal,194.0,1085.0,17.880184331797235
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,172,Hypervigilant Withdrawal,194.0,1011.0,19.188921859545005
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,173,Hypervigilant Withdrawal,191.0,1039.0,18.38306063522618
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,174,Hypervigilant Withdrawal,201.0,1065.0,18.87323943661972
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,175,Hypervigilant Withdrawal,203.0,1021.0,19.882468168462292
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,176,Hypervigilant Withdrawal,198.0,1034.0,19.148936170212767
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,177,Hypervigilant Withdrawal,209.0,1062.0,19.67984934086629
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,178,Hypervigilant Withdrawal,210.0,1028.0,20.428015564202333
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,179,Hypervigilant Withdrawal,193.0,1086.0,17.771639042357272
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,180,Hypervigilant Withdrawal,216.0,1022.0,21.135029354207436
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,181,Hypervigilant Withdrawal,223.0,1069.0,20.860617399438727
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,182,Hypervigilant Withdrawal,206.0,1052.0,19.581749049429657
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,183,Hypervigilant Withdrawal,198.0,1031.0,19.204655674102813
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,184,Hypervigilant Withdrawal,212.0,1045.0,20.287081339712916
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,185,Hypervigilant Withdrawal,215.0,1056.0,20.359848484848484
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,186,Hypervigilant Withdrawal,224.0,1022.0,21.91780821917808
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,187,Hypervigilant Withdrawal,171.0,1078.0,15.862708719851575
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,188,Hypervigilant Withdrawal,220.0,1014.0,21.696252465483234
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,189,Hypervigilant Withdrawal,183.0,1027.0,17.818889970788703
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,190,Hypervigilant Withdrawal,206.0,1061.0,19.415645617342133
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,191,Hypervigilant Withdrawal,199.0,1023.0,19.452590420332356
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,192,Hypervigilant Withdrawal,218.0,1067.0,20.4311152764761
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,193,Hypervigilant Withdrawal,195.0,1060.0,18.39622641509434
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,194,Hypervigilant Withdrawal,186.0,1056.0,17.613636363636363
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,195,Hypervigilant Withdrawal,187.0,1031.0,18.13773035887488
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,196,Hypervigilant Withdrawal,195.0,1015.0,19.21182266009852
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,197,Hypervigilant Withdrawal,213.0,1081.0,19.703977798334876
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,198,Hypervigilant Withdrawal,197.0,1051.0,18.74405328258801
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,199,Hypervigilant Withdrawal,192.0,1029.0,18.658892128279884
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,200,Hypervigilant Withdrawal,210.0,1052.0,19.96197718631179
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,Statistic,Hypervigilant Withdrawal,,0.0,0.0
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,Total,Hypervigilant Withdrawal,39902.0,208189.0,19.166238369942697
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,Mean,Hypervigilant Withdrawal,199.51,1040.94,19.166330432109437
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,Std,Hypervigilant Withdrawal,12.94,81.33,15.910488134759621
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,Min,Hypervigilant Withdrawal,165.0,814.0,20.27027027027027
multiple_runs_Random_DB_ModerateThreat_20260408_002843.csv,Moderate,Random DB,Max,Hypervigilant Withdrawal,231.0,1263.0,18.28978622327791
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,1,Hypervigilant Withdrawal,211.0,967.0,21.820062047569806
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,2,Hypervigilant Withdrawal,215.0,1026.0,20.955165692007796
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,3,Hypervigilant Withdrawal,179.0,972.0,18.415637860082303
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,4,Hypervigilant Withdrawal,200.0,988.0,20.242914979757085
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,5,Hypervigilant Withdrawal,185.0,1021.0,18.11949069539667
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,6,Hypervigilant Withdrawal,190.0,978.0,19.427402862985684
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,7,Hypervigilant Withdrawal,228.0,959.0,23.774765380604794
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,8,Hypervigilant Withdrawal,212.0,953.0,22.24554039874082
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,9,Hypervigilant Withdrawal,212.0,980.0,21.63265306122449
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,10,Hypervigilant Withdrawal,218.0,996.0,21.88755020080321
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,11,Hypervigilant Withdrawal,185.0,957.0,19.331243469174503
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,12,Hypervigilant Withdrawal,198.0,925.0,21.405405405405407
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,13,Hypervigilant Withdrawal,190.0,944.0,20.127118644067796
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,14,Hypervigilant Withdrawal,203.0,991.0,20.484359233097884
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,15,Hypervigilant Withdrawal,209.0,990.0,21.11111111111111
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,16,Hypervigilant Withdrawal,180.0,957.0,18.808777429467085
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,17,Hypervigilant Withdrawal,179.0,969.0,18.472652218782248
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,18,Hypervigilant Withdrawal,213.0,983.0,21.668362156663274
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,19,Hypervigilant Withdrawal,202.0,1006.0,20.07952286282306
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,20,Hypervigilant Withdrawal,186.0,974.0,19.096509240246405
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,21,Hypervigilant Withdrawal,218.0,1000.0,21.8
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,22,Hypervigilant Withdrawal,194.0,937.0,20.70437566702241
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,23,Hypervigilant Withdrawal,200.0,953.0,20.98635886673662
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,24,Hypervigilant Withdrawal,186.0,1006.0,18.48906560636183
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,25,Hypervigilant Withdrawal,185.0,968.0,19.111570247933884
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,26,Hypervigilant Withdrawal,188.0,989.0,19.009100101112235
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,27,Hypervigilant Withdrawal,182.0,956.0,19.03765690376569
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,28,Hypervigilant Withdrawal,222.0,985.0,22.538071065989847
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,29,Hypervigilant Withdrawal,203.0,974.0,20.841889117043124
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,30,Hypervigilant Withdrawal,197.0,966.0,20.39337474120083
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,31,Hypervigilant Withdrawal,183.0,948.0,19.303797468354432
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,32,Hypervigilant Withdrawal,200.0,975.0,20.51282051282051
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,33,Hypervigilant Withdrawal,212.0,1006.0,21.07355864811133
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,34,Hypervigilant Withdrawal,205.0,986.0,20.79107505070994
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,35,Hypervigilant Withdrawal,206.0,983.0,20.956256358087487
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,36,Hypervigilant Withdrawal,198.0,967.0,20.47569803516029
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,37,Hypervigilant Withdrawal,211.0,970.0,21.75257731958763
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,38,Hypervigilant Withdrawal,216.0,997.0,21.664994984954863
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,39,Hypervigilant Withdrawal,193.0,959.0,20.125130344108445
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,40,Hypervigilant Withdrawal,199.0,972.0,20.473251028806587
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,41,Hypervigilant Withdrawal,204.0,963.0,21.18380062305296
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,42,Hypervigilant Withdrawal,190.0,961.0,19.77107180020812
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,43,Hypervigilant Withdrawal,189.0,960.0,19.6875
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,44,Hypervigilant Withdrawal,228.0,1006.0,22.664015904572565
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,45,Hypervigilant Withdrawal,214.0,982.0,21.792260692464357
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,46,Hypervigilant Withdrawal,205.0,1011.0,20.276953511374877
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,47,Hypervigilant Withdrawal,231.0,974.0,23.716632443531825
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,48,Hypervigilant Withdrawal,188.0,977.0,19.242579324462643
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,49,Hypervigilant Withdrawal,211.0,995.0,21.20603015075377
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,50,Hypervigilant Withdrawal,208.0,983.0,21.15971515768057
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,51,Hypervigilant Withdrawal,184.0,963.0,19.106957424714434
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,52,Hypervigilant Withdrawal,198.0,991.0,19.97981836528759
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,53,Hypervigilant Withdrawal,191.0,1004.0,19.023904382470118
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,54,Hypervigilant Withdrawal,189.0,946.0,19.978858350951374
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,55,Hypervigilant Withdrawal,197.0,942.0,20.912951167728238
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,56,Hypervigilant Withdrawal,195.0,995.0,19.597989949748744
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,57,Hypervigilant Withdrawal,210.0,968.0,21.694214876033058
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,58,Hypervigilant Withdrawal,196.0,993.0,19.73816717019134
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,59,Hypervigilant Withdrawal,204.0,960.0,21.25
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,60,Hypervigilant Withdrawal,200.0,952.0,21.008403361344538
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,61,Hypervigilant Withdrawal,178.0,1015.0,17.536945812807883
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,62,Hypervigilant Withdrawal,195.0,970.0,20.103092783505154
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,63,Hypervigilant Withdrawal,175.0,961.0,18.210197710718003
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,64,Hypervigilant Withdrawal,181.0,1007.0,17.974180734856006
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,65,Hypervigilant Withdrawal,182.0,997.0,18.254764292878637
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,66,Hypervigilant Withdrawal,194.0,998.0,19.438877755511022
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,67,Hypervigilant Withdrawal,199.0,983.0,20.2441505595117
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,68,Hypervigilant Withdrawal,209.0,996.0,20.983935742971887
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,69,Hypervigilant Withdrawal,222.0,1007.0,22.045680238331677
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,70,Hypervigilant Withdrawal,202.0,990.0,20.404040404040405
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,71,Hypervigilant Withdrawal,194.0,982.0,19.75560081466395
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,72,Hypervigilant Withdrawal,207.0,995.0,20.804020100502512
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,73,Hypervigilant Withdrawal,203.0,1002.0,20.25948103792415
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,74,Hypervigilant Withdrawal,195.0,1023.0,19.06158357771261
multiple_runs_random_DB_highThreat_20260406_021622.csv,ACE,Random DB,75,Hypervigilant Withdrawal,187.0,1009.0,18.533201189296335
