allies_condition,healthy_friendliness,community_trusting_vulnerability,protective_behavior,fearful_withdrawn_relationship,willingness_to_flee,learned_helplessness,bully_behavior,aggressive_withdrawn_relationship,dangerous_trust
Standard Allies (Low Threat),0.1554001554001554,0.0,19.036519036519035,0.0,1.7871017871017871,0.0,40.01554001554002,32.09013209013209,6.915306915306915
Standard Allies (Low Threat),1.302325581395349,0.37209302325581395,18.046511627906977,0.0,0.6511627906976745,0.0,41.48837209302326,36.0,2.13953488372093
Standard Allies (Low Threat),5.378020265003897,0.0779423226812159,17.1473109898675,0.0,0.5455962587685113,0.0,38.815276695245515,25.331254871395167,12.704598597038192
Standard Allies (Low Threat),1.3114754098360655,0.2459016393442623,15.901639344262295,0.0,2.1311475409836067,0.0,38.77049180327869,31.80327868852459,9.836065573770492
Standard Allies (Low Threat),15.250965250965251,0.3861003861003861,4.2471042471042475,0.0,0.28957528957528955,0.0,27.027027027027028,21.042471042471043,31.756756756756758
Standard Allies (Low Threat),2.357207615593835,0.0,16.228467815049864,0.1813236627379873,1.3599274705349047,0.0,39.70988213961922,33.63553943789665,6.527651858567543
Standard Allies (Low Threat),0.0,0.0,25.708502024291498,0.0,0.47233468286099867,0.0,45.81646423751687,26.31578947368421,1.6869095816464237
Standard Allies (Low Threat),10.119047619047619,0.0,7.738095238095238,0.1984126984126984,0.1984126984126984,0.0,33.333333333333336,27.77777777777778,20.634920634920636
Standard Allies (Low Threat),0.0,0.0757002271006813,15.66994700984103,0.0,1.7411052233156699,0.0,47.00984102952309,31.188493565480698,4.314912944738834
Standard Allies (Low Threat),13.408393039918117,0.0,5.322415557830092,0.1023541453428864,0.0,0.0,34.28863868986694,27.328556806550665,19.5496417604913
Standard Allies (Low Threat),6.819984139571768,0.317208564631245,9.516256938937351,0.0,0.0,0.0,44.25059476605868,24.742268041237114,14.353687549563839
Standard Allies (Low Threat),6.496519721577727,0.0,19.02552204176334,0.07733952049497293,0.30935808197989173,0.0,41.453982985305494,20.88167053364269,11.755607115235886
Standard Allies (Low Threat),5.410279531109107,0.0,19.296663660955815,0.09017132551848513,2.434625788999098,0.0,40.036068530207395,30.928764652840396,1.8034265103697025
Standard Allies (Low Threat),13.524590163934427,0.0,5.020491803278689,0.10245901639344263,0.20491803278688525,0.0,31.25,27.151639344262296,22.74590163934426
Standard Allies (Low Threat),0.5907172995780591,0.08438818565400844,29.19831223628692,0.25316455696202533,1.9409282700421941,0.0,34.09282700421941,31.223628691983123,2.6160337552742616
Standard Allies (Low Threat),1.727447216890595,0.0,11.324376199616124,0.0,0.19193857965451055,0.0,42.80230326295585,37.23608445297505,6.717850287907869
Standard Allies (Low Threat),7.194244604316546,0.3996802557953637,9.432454036770583,0.0,0.07993605115907274,0.0,36.21103117505995,25.09992006394884,21.58273381294964
Standard Allies (Low Threat),2.1739130434782608,0.3952569169960474,15.41501976284585,0.691699604743083,0.3952569169960474,0.0,43.280632411067195,35.869565217391305,1.7786561264822134
Standard Allies (Low Threat),0.37629350893697083,0.0,18.250235183443085,0.0,0.8466603951081844,0.0,40.07525870178739,34.52492944496707,5.9266227657572905
Standard Allies (Low Threat),5.451713395638629,0.0,20.638629283489095,0.0,0.3115264797507788,0.0,40.03115264797508,23.98753894080997,9.57943925233645
Standard Allies (Low Threat),0.0,0.39588281868566905,26.99920823436263,0.0,0.8709422011084719,0.0,38.71733966745843,31.512272367379257,1.5043547110055424
Standard Allies (Low Threat),8.12227074235808,0.26200873362445415,4.62882096069869,0.17467248908296942,0.17467248908296942,0.0,38.951965065502186,24.890829694323145,22.79475982532751
Standard Allies (Low Threat),0.4854368932038835,0.970873786407767,13.470873786407767,0.0,0.0,0.0,35.922330097087375,47.69417475728155,1.4563106796116505
Standard Allies (Low Threat),7.575757575757576,0.0,17.651515151515152,0.0,0.0,0.0,40.07575757575758,22.651515151515152,12.045454545454545
Standard Allies (Low Threat),0.2,0.6,9.8,0.0,2.3,0.0,46.2,40.2,0.7
Standard Allies (Low Threat),0.33030553261767137,0.0,29.892650701899257,0.0,0.0,0.0,36.085879438480596,30.5532617671346,3.137902559867878
Standard Allies (Low Threat),0.0,0.2846299810246679,23.055028462998102,0.0,0.3795066413662239,0.0,39.18406072106262,33.776091081593925,3.3206831119544593
Standard Allies (Low Threat),0.6217616580310881,0.0,9.844559585492227,0.0,1.0362694300518134,0.0,44.870466321243526,42.17616580310881,1.450777202072539
Standard Allies (Low Threat),0.0,0.13395847287340926,24.78231748158071,0.0,0.13395847287340926,0.0,46.4166108506363,27.193569993302077,1.3395847287340925
Standard Allies (Low Threat),6.0606060606060606,0.2932551319648094,16.52003910068426,0.09775171065493646,2.150537634408602,0.0,39.784946236559136,32.25806451612903,2.8347996089931575
Standard Allies (Low Threat),10.184372256365233,0.0,11.237928007023704,0.08779631255487269,0.17559262510974538,0.0,30.114135206321336,25.548726953467956,22.651448639157156
Standard Allies (Low Threat),6.77710843373494,0.0,19.80421686746988,0.0,0.22590361445783133,0.0,41.1144578313253,22.59036144578313,9.487951807228916
Standard Allies (Low Threat),18.181818181818183,0.2244668911335578,3.367003367003367,0.0,0.0,0.0,29.068462401795735,25.028058361391693,24.130190796857462
Standard Allies (Low Threat),6.651549508692366,0.0,16.3265306122449,0.0,0.22675736961451248,0.0,39.909297052154194,22.146636432350718,14.739229024943311
Standard Allies (Low Threat),23.20887991927346,0.0,1.311806256306761,0.0,0.8072653884964682,0.0,24.520686175580224,17.86074672048436,32.29061553985873
Standard Allies (Low Threat),0.8571428571428571,0.0,8.285714285714286,0.0,0.0,0.0,49.333333333333336,34.19047619047619,7.333333333333333
Standard Allies (Low Threat),7.649842271293376,0.0,17.271293375394322,0.0,0.0,0.0,40.694006309148264,23.817034700315457,10.56782334384858
Standard Allies (Low Threat),0.0,0.0,23.554603854389722,0.0,1.1420413990007139,0.0,44.39685938615275,29.193433261955747,1.7130620985010707
Standard Allies (Low Threat),8.739365815931942,0.0,19.02552204176334,0.0,0.0,0.0,37.74168600154679,21.11368909512761,13.379737045630318
Standard Allies (Low Threat),0.46893317702227433,0.23446658851113716,10.550996483001173,0.0,0.23446658851113716,0.0,42.20398593200469,43.84525205158265,2.4618991793669402
Standard Allies (Low Threat),1.0682004930156122,0.08216926869350863,18.73459326211997,0.08216926869350863,1.314708299096138,0.0,37.55135579293344,29.663105998356613,11.503697617091207
Standard Allies (Low Threat),2.060085836909871,0.0,11.158798283261802,0.0,1.6309012875536482,0.0,38.02575107296137,31.673819742489272,15.450643776824034
Standard Allies (Low Threat),23.958333333333332,0.0,2.6785714285714284,0.0,0.0,0.0,14.285714285714286,30.357142857142858,28.720238095238095
Standard Allies (Low Threat),2.6182432432432434,0.0,27.618243243243242,0.0,0.2533783783783784,0.0,35.05067567567568,31.33445945945946,3.125
Standard Allies (Low Threat),0.17825311942959002,0.26737967914438504,17.112299465240643,0.0,1.3368983957219251,0.0,43.672014260249554,35.650623885918,1.7825311942959001
Standard Allies (Low Threat),7.718993928881179,0.08673026886383348,21.335646140503037,0.0,0.0,0.0,31.22289679098005,24.45793581960104,15.177797051170858
Standard Allies (Low Threat),0.0,0.2356637863315004,29.300864100549884,0.0,0.0,0.0,37.39198743126473,31.81461115475255,1.2568735271013354
Standard Allies (Low Threat),5.097451274362818,0.0,19.565217391304348,0.0,0.4497751124437781,0.0,42.4287856071964,23.91304347826087,8.545727136431784
Standard Allies (Low Threat),10.180623973727421,0.16420361247947454,5.582922824302135,0.0,0.08210180623973727,0.0,35.632183908045974,22.660098522167488,25.697865353037766
Standard Allies (Low Threat),0.0,0.1400560224089636,28.781512605042018,0.0,0.42016806722689076,0.0,43.8375350140056,25.840336134453782,0.9803921568627451
Standard Allies (Low Threat),15.519399249061326,0.0,2.5031289111389237,0.0,0.1251564455569462,0.0,29.536921151439298,34.16770963704631,18.147684605757195
Standard Allies (Low Threat),1.0940919037199124,0.2188183807439825,12.25382932166302,0.0,0.10940919037199125,0.0,43.435448577680525,40.590809628008756,2.297592997811816
Standard Allies (Low Threat),0.28873917228103946,0.0,11.549566891241579,0.28873917228103946,0.19249278152069296,0.0,42.4446583253128,37.921077959576515,7.314725697786333
Standard Allies (Low Threat),11.836379460400348,0.0,5.57006092254134,0.0,0.8703220191470844,0.0,32.724107919930375,20.539599651871193,28.45953002610966
