agent_type,allies_condition,source_file,Affiliative_pct,Internalizing_pct,Externalizing_pct
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,14.716981132075471,0.09433962264150944,85.18867924528301
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,21.4168039538715,1.400329489291598,77.1828665568369
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,26.052422557585388,2.144559173947578,71.80301826846703
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,27.206477732793523,0.6477732793522267,72.14574898785425
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,16.518650088809945,0.9769094138543518,82.50444049733571
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,17.591801878736124,0.3415883859948762,82.066609735269
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,14.625850340136054,0.11337868480725624,85.26077097505669
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,22.53061224489796,1.1428571428571428,76.32653061224491
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,25.64821303433777,1.4015416958654519,72.95024526979678
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,14.02805611222445,0.6012024048096193,85.37074148296593
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,9.715639810426541,0.11848341232227488,90.16587677725119
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,23.563696919233973,1.8318068276436303,74.60449625312239
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,28.095975232198146,0.6191950464396285,71.28482972136223
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,37.38898756660746,0.0,62.611012433392546
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,28.990963855421686,0.30120481927710846,70.70783132530121
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,28.262610088070456,2.321857485988791,69.41553242594075
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,20.595333869670153,0.7240547063555913,78.68061142397426
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,24.667133847231955,0.7708479327259986,74.56201822004205
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,12.452830188679245,0.9433962264150944,86.60377358490567
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,22.624434389140273,0.36199095022624433,77.0135746606335
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,19.551934826883908,0.40733197556008144,80.04073319755601
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,21.665089877010406,0.1892147587511826,78.1456953642384
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,18.744142455482663,0.7497656982193065,80.50609184629803
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,17.51054852320675,0.14064697609001406,82.34880450070324
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,26.16970658207772,0.23790642347343377,73.59238699444886
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,22.150072150072152,0.21645021645021645,77.63347763347764
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,20.103092783505154,0.0,79.89690721649485
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,19.940253920836444,0.4480955937266617,79.6116504854369
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,21.41255605381166,1.0089686098654709,77.57847533632287
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,27.686567164179106,0.0,72.31343283582089
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,28.065630397236614,0.7772020725388601,71.15716753022453
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,29.809104258443465,0.0,70.19089574155653
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,27.121464226289515,0.0,72.87853577371048
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,27.515047291487534,0.0,72.48495270851247
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,24.688057040998217,1.6934046345811051,73.61853832442068
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,25.70194384449244,1.8718502519798417,72.42620590352772
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,21.86046511627907,0.813953488372093,77.32558139534885
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,25.444702242846095,1.5467904098994587,73.00850734725445
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,15.28846153846154,0.38461538461538464,84.32692307692308
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,19.98546511627907,0.0,80.01453488372093
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,14.996232102486811,2.0346646571213265,82.96910324039186
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,23.400525854513585,0.43821209465381245,76.1612620508326
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,18.94484412470024,0.4796163069544364,80.57553956834532
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,26.306769494430167,0.17137960582690662,73.52185089974293
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,19.842053307008882,0.6910167818361304,79.46692991115498
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,23.46153846153846,0.0,76.53846153846153
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,14.243027888446216,1.693227091633466,84.06374501992032
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,26.56012176560122,0.60882800608828,72.8310502283105
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,16.828793774319067,2.529182879377432,80.6420233463035
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,27.2027373823781,0.0,72.7972626176219
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,22.88930581613508,0.5628517823639775,76.54784240150094
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,10.535876475930973,0.0,89.46412352406902
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,25.347506132461163,0.8176614881439084,73.83483237939494
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,24.03628117913832,0.11337868480725624,75.85034013605441
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,18.39080459770115,0.09578544061302681,81.51340996168582
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,19.218241042345277,0.6514657980456027,80.13029315960912
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,15.396952686447474,0.5613472333600642,84.04170008019246
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,22.364217252396166,0.1597444089456869,77.47603833865814
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,23.056300268096514,0.3574620196604111,76.58623771224308
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,12.974051896207584,1.5968063872255487,85.42914171656687
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,18.236819360414867,0.08643042350907519,81.67675021607606
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,26.57077971233914,0.3028009084027252,73.12641937925814
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,19.915966386554622,2.1848739495798317,77.89915966386555
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,24.380495603517186,2.0783373301358914,73.54116706634693
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,6.051873198847262,0.0,93.94812680115274
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,18.77358490566038,0.18867924528301888,81.0377358490566
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,19.005524861878452,0.3314917127071823,80.66298342541437
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,31.01518784972022,1.4388489208633095,67.54596322941646
DB,Standard Allies,multiple_runs_DB_LowThreat_2_20260407_163954.csv,15.542168674698795,0.24096385542168677,84.21686746987952
