source_file,source_path,agent_type,condition,run,fight_count,flee_count,cry_count,chase_count
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,29,5.656934306569343,40.05474452554745,17.062043795620436,37.22627737226277
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,30,5.520361990950226,68.05429864253394,6.6968325791855206,19.728506787330318
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,31,5.581835383159887,60.264900662251655,10.122989593188269,24.03027436140019
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,32,5.750487329434698,8.187134502923977,40.93567251461988,45.126705653021446
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,33,3.6666666666666665,72.33333333333334,10.083333333333332,13.916666666666666
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,34,4.203323558162268,42.619745845552295,36.75464320625611,16.422287390029325
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,35,5.448449287510478,56.32858340318525,5.029337803855825,33.19362950544845
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,36,7.015810276679842,80.9288537549407,7.5098814229249005,4.545454545454546
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,37,5.83804143126177,66.85499058380414,7.8154425612052725,19.491525423728813
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,38,5.858170606372045,52.20966084275437,36.896197327852,5.0359712230215825
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,39,5.950095969289827,36.94817658349328,35.892514395393476,21.20921305182342
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,40,5.3406998158379375,67.77163904235728,6.169429097605893,20.718232044198896
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,41,6.906906906906906,8.208208208208207,39.13913913913914,45.74574574574575
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,42,5.48604427333975,37.632338787295474,30.60635226179018,26.27526467757459
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,43,6.423611111111111,65.71180555555556,7.118055555555555,20.74652777777778
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,44,5.343511450381679,71.0771840542833,7.124681933842239,16.45462256149279
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,45,4.005934718100891,79.74777448071217,4.747774480712167,11.498516320474778
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,46,4.898336414048059,67.9297597042514,6.099815157116451,21.072088724584106
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,47,6.536585365853659,9.75609756097561,39.90243902439025,43.80487804878049
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,48,5.8505850585058505,65.61656165616562,6.390639063906391,22.142214221422144
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,49,5.057251908396947,62.5,9.351145038167939,23.091603053435115
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,50,4.23572744014733,67.03499079189686,7.826887661141805,20.902394106813997
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,51,6.111111111111111,75.37037037037037,8.981481481481483,9.537037037037036
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,52,6.686046511627906,63.08139534883721,9.980620155038759,20.251937984496124
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,53,5.263157894736842,67.61819803746654,10.16949152542373,16.94915254237288
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,54,6.313645621181263,7.739307535641547,37.4745417515275,48.472505091649694
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,55,4.591836734693878,69.64285714285714,7.142857142857142,18.622448979591837
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,56,4.466727438468551,70.19143117593437,4.557885141294439,20.783956244302644
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,57,4.553415061295972,68.38879159369527,11.29597197898424,15.761821366024517
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,58,5.420054200542006,20.59620596205962,36.58536585365854,37.39837398373984
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,59,4.545454545454546,10.474308300395258,37.351778656126484,47.62845849802372
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,60,5.445544554455446,51.4026402640264,5.775577557755775,37.37623762376238
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,61,5.798394290811775,61.37377341659233,13.02408563782337,19.803746654772524
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,62,6.954887218045112,61.278195488721806,6.015037593984962,25.75187969924812
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,63,4.090513489991297,71.62750217580505,5.7441253263707575,18.5378590078329
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,64,6.594399277326106,63.50496838301717,8.672086720867208,21.22854561878952
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,65,4.403048264182896,78.91617273497037,8.128704487722269,8.55207451312447
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,66,4.534792806880375,73.10398749022674,6.020328381548085,16.3408913213448
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,67,6.448311156601842,44.21699078812692,43.398157625383824,5.93654042988741
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,68,6.0576923076923075,61.15384615384616,7.211538461538461,25.576923076923073
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,69,6.0606060606060606,15.053763440860216,34.31085043988269,44.57478005865102
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,70,6.175298804780876,29.681274900398407,26.195219123505975,37.94820717131474
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,71,6.679574056147144,71.8296224588577,8.906098741529526,12.584704743465633
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,72,4.882459312839059,81.8264014466546,7.775768535262206,5.5153707052441225
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,73,5.268490374873354,24.41742654508612,46.403242147923,23.910840932117527
