allies_condition,healthy_friendliness,community_trusting_vulnerability,protective_behavior,fearful_withdrawn_relationship,willingness_to_flee,learned_helplessness,bully_behavior,aggressive_withdrawn_relationship,dangerous_trust
Standard Allies (Moderate Threat),2.3255813953488373,0.4983388704318937,20.68106312292359,0.4152823920265781,1.079734219269103,0.0,37.458471760797345,29.485049833887043,8.056478405315614
Standard Allies (Moderate Threat),13.127753303964758,0.0881057268722467,12.775330396475772,0.0,0.0,0.0,30.572687224669604,22.643171806167402,20.792951541850222
Standard Allies (Moderate Threat),31.229597388465724,0.0,3.6996735582154514,0.2176278563656148,0.0,0.0,15.451577801958651,12.078346028291621,37.323177366702936
Standard Allies (Moderate Threat),17.453347969264545,0.0,4.061470911086718,0.21953896816684962,0.0,0.0,32.711306256860595,25.35675082327113,20.197585071350165
Standard Allies (Moderate Threat),7.324364723467863,0.14947683109118087,15.994020926756352,0.0,0.0,0.0,40.50822122571002,22.944693572496263,13.079222720478326
Standard Allies (Moderate Threat),7.079646017699115,1.0816125860373649,8.947885939036382,0.19665683382497542,0.0,0.0,35.59488692232055,32.448377581120944,14.650934119960668
Standard Allies (Moderate Threat),4.984423676012461,0.0,15.576323987538942,0.0,1.557632398753894,0.0,37.79854620976116,34.890965732087224,5.192107995846314
Standard Allies (Moderate Threat),0.07137758743754462,0.21413276231263384,22.698072805139187,0.0,1.7130620985010707,0.0,44.25410421127766,29.907209136331193,1.1420413990007139
Standard Allies (Moderate Threat),5.361930294906166,0.9830205540661304,11.26005361930295,0.0,0.8936550491510277,0.0,37.533512064343164,29.222520107238605,14.745308310991957
Standard Allies (Moderate Threat),18.07909604519774,0.09416195856873823,3.389830508474576,0.09416195856873823,0.3766478342749529,0.0,26.271186440677965,19.02071563088512,32.674199623352166
Standard Allies (Moderate Threat),6.531332744924978,0.0,27.184466019417474,0.0,0.353045013239188,0.0,32.3036187113857,25.94880847308032,7.678729037952339
Standard Allies (Moderate Threat),5.813097866077999,0.0,22.22222222222222,0.0,0.0,0.0,40.69168506254599,22.22222222222222,9.050772626931566
Standard Allies (Moderate Threat),0.0,0.26507620941020543,24.121935056328695,0.06626905235255136,0.6626905235255136,0.0,47.38237243207422,25.84493041749503,1.656726308813784
Standard Allies (Moderate Threat),9.688888888888888,0.0,23.466666666666665,0.0,0.0,0.0,28.533333333333335,23.91111111111111,14.4
Standard Allies (Moderate Threat),1.2048192771084338,0.0,16.265060240963855,0.20080321285140562,2.0080321285140563,0.0,40.863453815261046,37.34939759036145,2.108433734939759
Standard Allies (Moderate Threat),1.4828544949026876,0.4633920296570899,15.477293790546803,0.09267840593141798,1.1121408711770158,0.0,46.524559777571824,32.90083410565338,1.9462465245597775
