source_file,source_path,agent_type,condition,run,selected_complex_total,total_expectancy,healthy_friendliness,healthy_friendliness_count,healthy_friendliness_denominator,protective_behavior,protective_behavior_count,protective_behavior_denominator,hopefulness,hopefulness_count,hopefulness_denominator,community_trusting_vulnerability,community_trusting_vulnerability_count,community_trusting_vulnerability_denominator,willingness_to_flee,willingness_to_flee_count,willingness_to_flee_denominator,fearful_withdrawn_relationship,fearful_withdrawn_relationship_count,fearful_withdrawn_relationship_denominator,bully_behavior,bully_behavior_count,bully_behavior_denominator,aggressive_withdrawn_relationship,aggressive_withdrawn_relationship_count,aggressive_withdrawn_relationship_denominator,dangerous_trust,dangerous_trust_count,dangerous_trust_denominator,cynical,cynical_count,cynical_denominator,learned_helplessness,learned_helplessness_count,learned_helplessness_denominator
multiple_runs_DB_LowThreat_Series_20260502_024950.csv,multiple_runs_DB_LowThreat_Series_20260502_024950.csv,DB,No ACE,102,1287.0,1204.0,0.0,0.0,1287.0,29.37062937062937,378.0,1287.0,71.92691029900332,866.0,1204.0,0.2331002331002331,3.0,1287.0,0.3885003885003885,5.0,1287.0,0.0,0.0,1287.0,37.06293706293706,477.0,1287.0,31.934731934731936,411.0,1287.0,1.0101010101010102,13.0,1287.0,28.07308970099668,338.0,1204.0,0.0,0.0,1287.0
multiple_runs_DB_LowThreat_Series_20260502_024950.csv,multiple_runs_DB_LowThreat_Series_20260502_024950.csv,DB,No ACE,103,807.0,1183.0,8.674101610904584,70.0,807.0,6.071871127633209,49.0,807.0,86.13693998309382,1019.0,1183.0,0.24783147459727387,2.0,807.0,0.0,0.0,807.0,0.0,0.0,807.0,34.20074349442379,276.0,807.0,36.926889714993806,298.0,807.0,13.878562577447337,112.0,807.0,13.86306001690617,164.0,1183.0,0.0,0.0,807.0
multiple_runs_DB_LowThreat_Series_20260502_024950.csv,multiple_runs_DB_LowThreat_Series_20260502_024950.csv,DB,No ACE,104,891.0,1197.0,14.25364758698092,127.0,891.0,8.529741863075197,76.0,891.0,88.88888888888889,1064.0,1197.0,0.44893378226711567,4.0,891.0,0.22446689113355783,2.0,891.0,0.11223344556677892,1.0,891.0,40.29180695847362,359.0,891.0,32.098765432098766,286.0,891.0,4.040404040404041,36.0,891.0,11.11111111111111,133.0,1197.0,0.0,0.0,891.0
multiple_runs_DB_LowThreat_Series_20260502_024950.csv,multiple_runs_DB_LowThreat_Series_20260502_024950.csv,DB,No ACE,105,812.0,1189.0,9.729064039408868,79.0,812.0,11.822660098522167,96.0,812.0,83.59966358284272,994.0,1189.0,0.0,0.0,812.0,0.0,0.0,812.0,0.0,0.0,812.0,39.532019704433495,321.0,812.0,36.94581280788177,300.0,812.0,1.9704433497536946,16.0,812.0,16.400336417157273,195.0,1189.0,0.0,0.0,812.0
multiple_runs_DB_LowThreat_Series_20260502_024950.csv,multiple_runs_DB_LowThreat_Series_20260502_024950.csv,DB,No ACE,106,1182.0,1197.0,7.7834179357022,92.0,1182.0,20.304568527918782,240.0,1182.0,87.13450292397661,1043.0,1197.0,0.25380710659898476,3.0,1182.0,0.676818950930626,8.0,1182.0,0.0,0.0,1182.0,32.48730964467005,384.0,1182.0,25.12690355329949,297.0,1182.0,13.367174280879865,158.0,1182.0,12.865497076023392,154.0,1197.0,0.0,0.0,1182.0
multiple_runs_DB_LowThreat_Series_20260502_024950.csv,multiple_runs_DB_LowThreat_Series_20260502_024950.csv,DB,No ACE,107,1340.0,1202.0,7.462686567164178,100.0,1340.0,19.925373134328357,267.0,1340.0,85.44093178036606,1027.0,1202.0,0.0746268656716418,1.0,1340.0,0.6716417910447761,9.0,1340.0,0.0,0.0,1340.0,41.19402985074627,552.0,1340.0,22.83582089552239,306.0,1340.0,7.835820895522389,105.0,1340.0,14.559068219633945,175.0,1202.0,0.0,0.0,1340.0
multiple_runs_DB_LowThreat_Series_20260502_024950.csv,multiple_runs_DB_LowThreat_Series_20260502_024950.csv,DB,No ACE,108,999.0,1196.0,0.3003003003003003,3.0,999.0,14.614614614614615,146.0,999.0,88.96321070234113,1064.0,1196.0,0.0,0.0,999.0,0.6006006006006006,6.0,999.0,0.9009009009009009,9.0,999.0,43.44344344344344,434.0,999.0,37.53753753753754,375.0,999.0,2.6026026026026026,26.0,999.0,11.036789297658862,132.0,1196.0,0.0,0.0,999.0
multiple_runs_DB_LowThreat_Series_20260502_024950.csv,multiple_runs_DB_LowThreat_Series_20260502_024950.csv,DB,No ACE,109,976.0,1206.0,0.819672131147541,8.0,976.0,18.34016393442623,179.0,976.0,84.74295190713102,1022.0,1206.0,0.3073770491803279,3.0,976.0,0.0,0.0,976.0,0.3073770491803279,3.0,976.0,37.60245901639344,367.0,976.0,37.80737704918033,369.0,976.0,4.815573770491803,47.0,976.0,15.257048092868988,184.0,1206.0,0.0,0.0,976.0
multiple_runs_DB_LowThreat_Series_20260502_024950.csv,multiple_runs_DB_LowThreat_Series_20260502_024950.csv,DB,No ACE,110,1162.0,1188.0,9.896729776247849,115.0,1162.0,13.425129087779691,156.0,1162.0,86.86868686868688,1032.0,1188.0,0.0,0.0,1162.0,0.17211703958691912,2.0,1162.0,0.0,0.0,1162.0,34.6815834767642,403.0,1162.0,23.49397590361446,273.0,1162.0,18.330464716006883,213.0,1162.0,13.131313131313133,156.0,1188.0,0.0,0.0,1162.0
multiple_runs_DB_LowThreat_Series_20260502_024950.csv,multiple_runs_DB_LowThreat_Series_20260502_024950.csv,DB,No ACE,111,1343.0,1198.0,4.616530156366344,62.0,1343.0,24.422933730454208,328.0,1343.0,77.37896494156928,927.0,1198.0,0.07446016381236038,1.0,1343.0,0.0,0.0,1343.0,0.0,0.0,1343.0,39.31496649292628,528.0,1343.0,24.497393894266565,329.0,1343.0,7.073715562174236,95.0,1343.0,22.62103505843072,271.0,1198.0,0.0,0.0,1343.0
multiple_runs_DB_LowThreat_Series_20260502_024950.csv,multiple_runs_DB_LowThreat_Series_20260502_024950.csv,DB,No ACE,112,1060.0,1226.0,4.245283018867925,45.0,1060.0,16.037735849056602,170.0,1060.0,87.11256117455139,1068.0,1226.0,0.09433962264150944,1.0,1060.0,0.4716981132075472,5.0,1060.0,0.4716981132075472,5.0,1060.0,39.339622641509436,417.0,1060.0,36.698113207547166,389.0,1060.0,2.6415094339622645,28.0,1060.0,12.887438825448614,158.0,1226.0,0.0,0.0,1060.0
multiple_runs_DB_LowThreat_Series_20260502_024950.csv,multiple_runs_DB_LowThreat_Series_20260502_024950.csv,DB,No ACE,113,900.0,1180.0,0.5555555555555556,5.0,900.0,11.333333333333332,102.0,900.0,87.37288135593221,1031.0,1180.0,0.2222222222222222,2.0,900.0,0.0,0.0,900.0,0.1111111111111111,1.0,900.0,45.22222222222222,407.0,900.0,39.55555555555556,356.0,900.0,3.0,27.0,900.0,12.627118644067798,149.0,1180.0,0.0,0.0,900.0
multiple_runs_DB_LowThreat_Series_20260502_024950.csv,multiple_runs_DB_LowThreat_Series_20260502_024950.csv,DB,No ACE,114,1266.0,1210.0,5.371248025276461,68.0,1266.0,21.011058451816748,266.0,1266.0,95.78512396694215,1159.0,1210.0,0.0,0.0,1266.0,0.8688783570300158,11.0,1266.0,0.0,0.0,1266.0,36.57187993680885,463.0,1266.0,27.093206951026854,343.0,1266.0,9.083728278041074,115.0,1266.0,4.214876033057851,51.0,1210.0,0.0,0.0,1266.0
multiple_runs_DB_LowThreat_Series_20260502_024950.csv,multiple_runs_DB_LowThreat_Series_20260502_024950.csv,DB,No ACE,115,1081.0,1207.0,19.79648473635523,214.0,1081.0,4.902867715078631,53.0,1081.0,91.05219552609776,1099.0,1207.0,0.0,0.0,1081.0,0.6475485661424607,7.0,1081.0,0.0,0.0,1081.0,25.161887141535615,272.0,1081.0,19.88899167437558,215.0,1081.0,29.602220166512488,320.0,1081.0,8.947804473902236,108.0,1207.0,0.0,0.0,1081.0
multiple_runs_DB_LowThreat_Series_20260502_024950.csv,multiple_runs_DB_LowThreat_Series_20260502_024950.csv,DB,No ACE,116,1072.0,1207.0,0.09328358208955223,1.0,1072.0,15.764925373134329,169.0,1072.0,89.31234465617233,1078.0,1207.0,0.3731343283582089,4.0,1072.0,1.8656716417910446,20.0,1072.0,0.09328358208955223,1.0,1072.0,42.16417910447761,452.0,1072.0,37.03358208955223,397.0,1072.0,2.6119402985074625,28.0,1072.0,10.687655343827672,129.0,1207.0,0.0,0.0,1072.0
multiple_runs_DB_LowThreat_Series_20260502_024950.csv,multiple_runs_DB_LowThreat_Series_20260502_024950.csv,DB,No ACE,117,1048.0,1185.0,0.38167938931297707,4.0,1048.0,13.072519083969466,137.0,1048.0,86.66666666666667,1027.0,1185.0,0.38167938931297707,4.0,1048.0,0.4770992366412214,5.0,1048.0,0.0,0.0,1048.0,45.896946564885496,481.0,1048.0,37.11832061068702,389.0,1048.0,2.6717557251908395,28.0,1048.0,13.333333333333334,158.0,1185.0,0.0,0.0,1048.0
multiple_runs_DB_LowThreat_Series_20260502_024950.csv,multiple_runs_DB_LowThreat_Series_20260502_024950.csv,DB,No ACE,118,1026.0,1194.0,4.580896686159844,47.0,1026.0,14.814814814814813,152.0,1026.0,87.93969849246231,1050.0,1194.0,0.0,0.0,1026.0,0.29239766081871343,3.0,1026.0,0.29239766081871343,3.0,1026.0,42.10526315789473,432.0,1026.0,36.35477582846004,373.0,1026.0,1.5594541910331383,16.0,1026.0,12.060301507537687,144.0,1194.0,0.0,0.0,1026.0
multiple_runs_DB_LowThreat_Series_20260502_024950.csv,multiple_runs_DB_LowThreat_Series_20260502_024950.csv,DB,No ACE,119,1027.0,1215.0,0.5842259006815969,6.0,1027.0,13.924050632911392,143.0,1027.0,87.98353909465021,1069.0,1215.0,0.0,0.0,1027.0,0.3894839337877313,4.0,1027.0,0.2921129503407984,3.0,1027.0,45.08276533592989,463.0,1027.0,38.75365141187926,398.0,1027.0,0.9737098344693282,10.0,1027.0,12.016460905349795,146.0,1215.0,0.0,0.0,1027.0
multiple_runs_DB_LowThreat_Series_20260502_024950.csv,multiple_runs_DB_LowThreat_Series_20260502_024950.csv,DB,No ACE,120,948.0,1184.0,0.7383966244725738,7.0,948.0,14.240506329113925,135.0,948.0,85.13513513513513,1008.0,1184.0,0.10548523206751054,1.0,948.0,0.10548523206751054,1.0,948.0,0.21097046413502107,2.0,948.0,43.35443037974683,411.0,948.0,39.767932489451475,377.0,948.0,1.4767932489451476,14.0,948.0,14.864864864864865,176.0,1184.0,0.0,0.0,948.0
multiple_runs_DB_LowThreat_Series_20260502_024950.csv,multiple_runs_DB_LowThreat_Series_20260502_024950.csv,DB,No ACE,121,1084.0,1185.0,6.365313653136531,69.0,1084.0,15.313653136531366,166.0,1084.0,83.62869198312237,991.0,1185.0,0.0,0.0,1084.0,0.0,0.0,1084.0,0.0,0.0,1084.0,29.88929889298893,324.0,1084.0,25.92250922509225,281.0,1084.0,22.509225092250922,244.0,1084.0,16.371308016877638,194.0,1185.0,0.0,0.0,1084.0
multiple_runs_DB_LowThreat_Series_20260502_024950.csv,multiple_runs_DB_LowThreat_Series_20260502_024950.csv,DB,No ACE,122,1407.0,1216.0,3.7668798862828714,53.0,1407.0,15.067519545131486,212.0,1407.0,86.10197368421053,1047.0,1216.0,0.07107320540156362,1.0,1407.0,0.7107320540156361,10.0,1407.0,0.0,0.0,1407.0,42.00426439232409,591.0,1407.0,25.37313432835821,357.0,1407.0,13.00639658848614,183.0,1407.0,13.898026315789474,169.0,1216.0,0.0,0.0,1407.0
multiple_runs_DB_LowThreat_Series_20260502_024950.csv,multiple_runs_DB_LowThreat_Series_20260502_024950.csv,DB,No ACE,123,1297.0,1201.0,6.0909791827293756,79.0,1297.0,21.89668465690054,284.0,1297.0,75.93671940049958,912.0,1201.0,0.0,0.0,1297.0,0.0,0.0,1297.0,0.0,0.0,1297.0,40.86353122590594,530.0,1297.0,25.520431765612955,331.0,1297.0,5.628373168851195,73.0,1297.0,24.063280599500416,289.0,1201.0,0.0,0.0,1297.0
multiple_runs_DB_LowThreat_Series_20260502_024950.csv,multiple_runs_DB_LowThreat_Series_20260502_024950.csv,DB,No ACE,124,1109.0,1194.0,0.09017132551848511,1.0,1109.0,7.75473399458972,86.0,1109.0,80.65326633165829,963.0,1194.0,0.2705139765554554,3.0,1109.0,0.0,0.0,1109.0,0.0,0.0,1109.0,54.283137962128045,602.0,1109.0,35.978358881875565,399.0,1109.0,1.6230838593327321,18.0,1109.0,19.34673366834171,231.0,1194.0,0.0,0.0,1109.0
multiple_runs_DB_LowThreat_Series_20260502_024950.csv,multiple_runs_DB_LowThreat_Series_20260502_024950.csv,DB,No ACE,125,1290.0,1185.0,6.2015503875969,80.0,1290.0,18.372093023255815,237.0,1290.0,82.70042194092827,980.0,1185.0,0.0,0.0,1290.0,0.23255813953488372,3.0,1290.0,0.0,0.0,1290.0,41.47286821705426,535.0,1290.0,22.713178294573645,293.0,1290.0,11.007751937984496,142.0,1290.0,17.29957805907173,205.0,1185.0,0.0,0.0,1290.0
multiple_runs_DB_LowThreat_Series_20260502_024950.csv,multiple_runs_DB_LowThreat_Series_20260502_024950.csv,DB,No ACE,126,1279.0,1210.0,6.724003127443315,86.0,1279.0,21.657544956997654,277.0,1279.0,79.83471074380165,966.0,1210.0,0.0,0.0,1279.0,0.0,0.0,1279.0,0.07818608287724785,1.0,1279.0,40.42220484753714,517.0,1279.0,24.237685691946833,310.0,1279.0,6.88037529319781,88.0,1279.0,20.165289256198346,244.0,1210.0,0.0,0.0,1279.0
multiple_runs_DB_LowThreat_Series_20260502_024950.csv,multiple_runs_DB_LowThreat_Series_20260502_024950.csv,DB,No ACE,127,1064.0,1205.0,0.0,0.0,1064.0,8.458646616541353,90.0,1064.0,91.12033195020747,1098.0,1205.0,0.0,0.0,1064.0,0.0,0.0,1064.0,0.09398496240601503,1.0,1064.0,40.41353383458647,430.0,1064.0,35.150375939849624,374.0,1064.0,15.88345864661654,169.0,1064.0,8.879668049792532,107.0,1205.0,0.0,0.0,1064.0
multiple_runs_DB_LowThreat_Series_20260502_024950.csv,multiple_runs_DB_LowThreat_Series_20260502_024950.csv,DB,No ACE,128,1142.0,1203.0,1.838879159369527,21.0,1142.0,19.001751313485112,217.0,1142.0,89.11055694098089,1072.0,1203.0,0.08756567425569177,1.0,1142.0,0.3502626970227671,4.0,1142.0,0.08756567425569177,1.0,1142.0,43.08231173380035,492.0,1142.0,33.18739054290718,379.0,1142.0,2.364273204903678,27.0,1142.0,10.889443059019118,131.0,1203.0,0.0,0.0,1142.0
multiple_runs_DB_LowThreat_Series_20260502_024950.csv,multiple_runs_DB_LowThreat_Series_20260502_024950.csv,DB,No ACE,129,1466.0,1200.0,0.0,0.0,1466.0,21.21418826739427,311.0,1466.0,82.08333333333333,985.0,1200.0,0.20463847203274216,3.0,1466.0,1.6371077762619373,24.0,1466.0,0.0,0.0,1466.0,44.81582537517053,657.0,1466.0,28.444747612551158,417.0,1466.0,3.6834924965893587,54.0,1466.0,17.916666666666668,215.0,1200.0,0.0,0.0,1466.0
multiple_runs_DB_LowThreat_Series_20260502_024950.csv,multiple_runs_DB_LowThreat_Series_20260502_024950.csv,DB,No ACE,130,1120.0,1192.0,1.3392857142857142,15.0,1120.0,18.482142857142858,207.0,1120.0,89.68120805369128,1069.0,1192.0,0.0,0.0,1120.0,1.6964285714285714,19.0,1120.0,0.08928571428571429,1.0,1120.0,41.964285714285715,470.0,1120.0,32.767857142857146,367.0,1120.0,3.660714285714286,41.0,1120.0,10.318791946308725,123.0,1192.0,0.0,0.0,1120.0
multiple_runs_DB_LowThreat_Series_20260502_024950.csv,multiple_runs_DB_LowThreat_Series_20260502_024950.csv,DB,No ACE,131,1259.0,1198.0,5.242255758538523,66.0,1259.0,18.34789515488483,231.0,1259.0,84.8914858096828,1017.0,1198.0,0.0,0.0,1259.0,0.5559968228752978,7.0,1259.0,0.0,0.0,1259.0,40.27005559968229,507.0,1259.0,22.716441620333597,286.0,1259.0,12.867355043685464,162.0,1259.0,15.108514190317196,181.0,1198.0,0.0,0.0,1259.0
multiple_runs_DB_LowThreat_Series_20260502_024950.csv,multiple_runs_DB_LowThreat_Series_20260502_024950.csv,DB,No ACE,132,1171.0,1185.0,0.0,0.0,1171.0,28.86421861656704,338.0,1171.0,75.78059071729957,898.0,1185.0,0.3415883859948762,4.0,1171.0,1.1955593509820666,14.0,1171.0,0.0,0.0,1171.0,36.29376601195559,425.0,1171.0,31.340734415029893,367.0,1171.0,1.964133219470538,23.0,1171.0,24.219409282700422,287.0,1185.0,0.0,0.0,1171.0
multiple_runs_DB_LowThreat_Series_20260502_024950.csv,multiple_runs_DB_LowThreat_Series_20260502_024950.csv,DB,No ACE,133,1181.0,1197.0,0.0,0.0,1181.0,19.89839119390347,235.0,1181.0,86.63324979114452,1037.0,1197.0,0.3386960203217612,4.0,1181.0,0.42337002540220153,5.0,1181.0,0.0,0.0,1181.0,38.187976291278574,451.0,1181.0,33.36155800169348,394.0,1181.0,7.790008467400508,92.0,1181.0,13.366750208855471,160.0,1197.0,0.0,0.0,1181.0
multiple_runs_DB_LowThreat_Series_20260502_024950.csv,multiple_runs_DB_LowThreat_Series_20260502_024950.csv,DB,No ACE,134,1244.0,1188.0,4.180064308681672,52.0,1244.0,19.292604501607716,240.0,1244.0,80.8080808080808,960.0,1188.0,0.0,0.0,1244.0,0.0,0.0,1244.0,0.0,0.0,1244.0,37.138263665594856,462.0,1244.0,27.813504823151124,346.0,1244.0,11.57556270096463,144.0,1244.0,19.19191919191919,228.0,1188.0,0.0,0.0,1244.0
multiple_runs_DB_LowThreat_Series_20260502_024950.csv,multiple_runs_DB_LowThreat_Series_20260502_024950.csv,DB,No ACE,135,1201.0,1217.0,4.0799333888426315,49.0,1201.0,23.31390507910075,280.0,1201.0,91.04354971240755,1108.0,1217.0,0.0,0.0,1201.0,1.8318068276436303,22.0,1201.0,0.0,0.0,1201.0,35.0541215653622,421.0,1201.0,28.642797668609493,344.0,1201.0,7.077435470441299,85.0,1201.0,8.95645028759244,109.0,1217.0,0.0,0.0,1201.0
multiple_runs_DB_LowThreat_Series_20260502_024950.csv,multiple_runs_DB_LowThreat_Series_20260502_024950.csv,DB,No ACE,136,1302.0,1188.0,7.066052227342549,92.0,1302.0,20.967741935483872,273.0,1302.0,79.37710437710437,943.0,1188.0,0.0,0.0,1302.0,0.0,0.0,1302.0,0.0,0.0,1302.0,39.93855606758833,520.0,1302.0,22.27342549923195,290.0,1302.0,9.754224270353303,127.0,1302.0,20.622895622895623,245.0,1188.0,0.0,0.0,1302.0
multiple_runs_DB_LowThreat_Series_20260502_024950.csv,multiple_runs_DB_LowThreat_Series_20260502_024950.csv,DB,No ACE,137,850.0,1202.0,0.0,0.0,850.0,8.588235294117647,73.0,850.0,86.27287853577371,1037.0,1202.0,0.4705882352941176,4.0,850.0,0.1176470588235294,1.0,850.0,0.1176470588235294,1.0,850.0,38.0,323.0,850.0,46.588235294117645,396.0,850.0,6.11764705882353,52.0,850.0,13.727121464226288,165.0,1202.0,0.0,0.0,850.0
multiple_runs_DB_LowThreat_Series_20260502_024950.csv,multiple_runs_DB_LowThreat_Series_20260502_024950.csv,DB,No ACE,138,1144.0,1205.0,0.6118881118881119,7.0,1144.0,6.381118881118882,73.0,1144.0,82.82157676348548,998.0,1205.0,0.0,0.0,1144.0,0.0,0.0,1144.0,0.0,0.0,1144.0,54.72027972027972,626.0,1144.0,36.62587412587413,419.0,1144.0,1.6608391608391608,19.0,1144.0,17.178423236514522,207.0,1205.0,0.0,0.0,1144.0
multiple_runs_DB_LowThreat_Series_20260502_024950.csv,multiple_runs_DB_LowThreat_Series_20260502_024950.csv,DB,No ACE,139,999.0,1206.0,1.2012012012012012,12.0,999.0,14.614614614614615,146.0,999.0,80.67993366500829,973.0,1206.0,0.5005005005005005,5.0,999.0,1.2012012012012012,12.0,999.0,0.20020020020020018,2.0,999.0,41.44144144144144,414.0,999.0,39.13913913913914,391.0,999.0,1.7017017017017018,17.0,999.0,19.320066334991708,233.0,1206.0,0.0,0.0,999.0
multiple_runs_DB_LowThreat_Series_20260502_024950.csv,multiple_runs_DB_LowThreat_Series_20260502_024950.csv,DB,No ACE,140,1132.0,1199.0,7.773851590106007,88.0,1132.0,19.434628975265017,220.0,1132.0,84.1534612176814,1009.0,1199.0,0.17667844522968199,2.0,1132.0,0.0,0.0,1132.0,0.0,0.0,1132.0,31.890459363957596,361.0,1132.0,27.296819787985864,309.0,1132.0,13.427561837455832,152.0,1132.0,15.846538782318598,190.0,1199.0,0.0,0.0,1132.0
multiple_runs_DB_LowThreat_Series_20260502_024950.csv,multiple_runs_DB_LowThreat_Series_20260502_024950.csv,DB,No ACE,141,1321.0,1206.0,6.510219530658593,86.0,1321.0,19.909159727479185,263.0,1321.0,79.93366500829188,964.0,1206.0,0.0,0.0,1321.0,0.0757002271006813,1.0,1321.0,0.0,0.0,1321.0,39.364118092354275,520.0,1321.0,24.451173353520062,323.0,1321.0,9.689629068887207,128.0,1321.0,20.066334991708125,242.0,1206.0,0.0,0.0,1321.0
multiple_runs_DB_LowThreat_Series_20260502_024950.csv,multiple_runs_DB_LowThreat_Series_20260502_024950.csv,DB,No ACE,142,1190.0,1203.0,3.2773109243697482,39.0,1190.0,30.756302521008404,366.0,1190.0,86.61679135494596,1042.0,1203.0,0.33613445378151263,4.0,1190.0,1.1764705882352942,14.0,1190.0,0.0,0.0,1190.0,35.294117647058826,420.0,1190.0,27.563025210084035,328.0,1190.0,1.5966386554621848,19.0,1190.0,13.383208645054031,161.0,1203.0,0.0,0.0,1190.0
multiple_runs_DB_LowThreat_Series_20260502_024950.csv,multiple_runs_DB_LowThreat_Series_20260502_024950.csv,DB,No ACE,143,1095.0,1208.0,1.095890410958904,12.0,1095.0,16.80365296803653,184.0,1095.0,86.25827814569537,1042.0,1208.0,0.0,0.0,1095.0,0.365296803652968,4.0,1095.0,0.0,0.0,1095.0,42.64840182648402,467.0,1095.0,36.71232876712329,402.0,1095.0,2.374429223744292,26.0,1095.0,13.741721854304636,166.0,1208.0,0.0,0.0,1095.0
multiple_runs_DB_LowThreat_Series_20260502_024950.csv,multiple_runs_DB_LowThreat_Series_20260502_024950.csv,DB,No ACE,144,1178.0,1185.0,0.0,0.0,1178.0,16.6383701188455,196.0,1178.0,91.30801687763713,1082.0,1185.0,0.0,0.0,1178.0,0.08488964346349745,1.0,1178.0,0.0,0.0,1178.0,49.40577249575552,582.0,1178.0,32.25806451612903,380.0,1178.0,1.6129032258064515,19.0,1178.0,8.691983122362869,103.0,1185.0,0.0,0.0,1178.0
multiple_runs_DB_LowThreat_Series_20260502_024950.csv,multiple_runs_DB_LowThreat_Series_20260502_024950.csv,DB,No ACE,145,1091.0,1206.0,0.458295142071494,5.0,1091.0,17.323556370302477,189.0,1091.0,78.68988391376452,949.0,1206.0,0.5499541704857929,6.0,1091.0,0.8249312557286892,9.0,1091.0,0.27497708524289644,3.0,1091.0,41.888175985334556,457.0,1091.0,37.39688359303391,408.0,1091.0,1.2832263978001834,14.0,1091.0,21.31011608623549,257.0,1206.0,0.0,0.0,1091.0
multiple_runs_DB_LowThreat_Series_20260502_024950.csv,multiple_runs_DB_LowThreat_Series_20260502_024950.csv,DB,No ACE,146,976.0,1199.0,0.6147540983606558,6.0,976.0,7.889344262295082,77.0,976.0,85.48790658882403,1025.0,1199.0,0.10245901639344263,1.0,976.0,0.10245901639344263,1.0,976.0,0.0,0.0,976.0,46.10655737704918,450.0,976.0,41.700819672131146,407.0,976.0,3.483606557377049,34.0,976.0,14.51209341117598,174.0,1199.0,0.0,0.0,976.0
multiple_runs_DB_LowThreat_Series_20260502_024950.csv,multiple_runs_DB_LowThreat_Series_20260502_024950.csv,DB,No ACE,147,1333.0,1201.0,6.22655663915979,83.0,1333.0,15.978994748687173,213.0,1333.0,83.34721065778517,1001.0,1201.0,0.0,0.0,1333.0,0.07501875468867217,1.0,1333.0,0.0,0.0,1333.0,39.98499624906226,533.0,1333.0,24.006001500375092,320.0,1333.0,13.728432108027006,183.0,1333.0,16.65278934221482,200.0,1201.0,0.0,0.0,1333.0
multiple_runs_DB_LowThreat_Series_20260502_024950.csv,multiple_runs_DB_LowThreat_Series_20260502_024950.csv,DB,No ACE,148,1117.0,1206.0,0.0,0.0,1117.0,21.038495971351836,235.0,1117.0,82.08955223880598,990.0,1206.0,0.08952551477170993,1.0,1117.0,0.17905102954341987,2.0,1117.0,0.08952551477170993,1.0,1117.0,40.913160250671446,457.0,1117.0,36.168307967770815,404.0,1117.0,1.521933751119069,17.0,1117.0,17.91044776119403,216.0,1206.0,0.0,0.0,1117.0
multiple_runs_DB_LowThreat_Series_20260502_024950.csv,multiple_runs_DB_LowThreat_Series_20260502_024950.csv,DB,No ACE,149,1154.0,1202.0,0.17331022530329288,2.0,1154.0,12.65164644714038,146.0,1154.0,90.5990016638935,1089.0,1202.0,0.43327556325823224,5.0,1154.0,0.25996533795493937,3.0,1154.0,0.25996533795493937,3.0,1154.0,47.66031195840554,550.0,1154.0,36.48180242634315,421.0,1154.0,2.079722703639515,24.0,1154.0,9.40099833610649,113.0,1202.0,0.0,0.0,1154.0
multiple_runs_DB_LowThreat_Series_20260502_024950.csv,multiple_runs_DB_LowThreat_Series_20260502_024950.csv,DB,No ACE,150,1294.0,1211.0,0.0,0.0,1294.0,24.961360123647605,323.0,1294.0,81.66804293971924,989.0,1211.0,0.23183925811437403,3.0,1294.0,0.8500772797527048,11.0,1294.0,0.0,0.0,1294.0,40.1854714064915,520.0,1294.0,32.07109737248841,415.0,1294.0,1.7001545595054095,22.0,1294.0,18.33195706028076,222.0,1211.0,0.0,0.0,1294.0
multiple_runs_DB_LowThreat_Series_20260502_024950.csv,multiple_runs_DB_LowThreat_Series_20260502_024950.csv,DB,No ACE,151,1293.0,1204.0,0.0,0.0,1293.0,28.61562258313998,370.0,1293.0,86.29568106312291,1039.0,1204.0,0.0,0.0,1293.0,1.3147718484145399,17.0,1293.0,0.07733952049497293,1.0,1293.0,38.437741686001544,497.0,1293.0,29.698375870069604,384.0,1293.0,1.8561484918793503,24.0,1293.0,13.704318936877078,165.0,1204.0,0.0,0.0,1293.0
multiple_runs_DB_LowThreat_Series_20260502_024950.csv,multiple_runs_DB_LowThreat_Series_20260502_024950.csv,DB,No ACE,152,1268.0,1189.0,5.83596214511041,74.0,1268.0,18.217665615141957,231.0,1268.0,83.51555929352396,993.0,1189.0,0.07886435331230283,1.0,1268.0,0.47318611987381703,6.0,1268.0,0.0,0.0,1268.0,39.74763406940063,504.0,1268.0,25.78864353312303,327.0,1268.0,9.858044164037855,125.0,1268.0,16.48444070647603,196.0,1189.0,0.0,0.0,1268.0
multiple_runs_DB_LowThreat_Series_20260502_024950.csv,multiple_runs_DB_LowThreat_Series_20260502_024950.csv,DB,No ACE,153,1098.0,1198.0,0.819672131147541,9.0,1098.0,23.041894353369763,253.0,1098.0,82.220367278798,985.0,1198.0,0.273224043715847,3.0,1098.0,0.0,0.0,1098.0,0.09107468123861566,1.0,1098.0,40.619307832422585,446.0,1098.0,34.15300546448087,375.0,1098.0,1.0018214936247722,11.0,1098.0,17.779632721202006,213.0,1198.0,0.0,0.0,1098.0
multiple_runs_DB_LowThreat_Series_20260502_024950.csv,multiple_runs_DB_LowThreat_Series_20260502_024950.csv,DB,No ACE,154,1416.0,1210.0,0.0,0.0,1416.0,25.77683615819209,365.0,1416.0,76.94214876033058,931.0,1210.0,0.0,0.0,1416.0,0.14124293785310735,2.0,1416.0,0.0,0.0,1416.0,47.1045197740113,667.0,1416.0,26.129943502824858,370.0,1416.0,0.847457627118644,12.0,1416.0,23.05785123966942,279.0,1210.0,0.0,0.0,1416.0
