source_file,source_path,role,condition,run,fight_count,flee_count,cry_count,chase_count
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,38,41.1900624450242,-16.091696775144705,-18.26493894992354,-6.833426719955963
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,39,18.90230109135277,-13.646169624248717,-19.152312574093322,13.896181106989268
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,40,41.59241424823808,-16.515847414812583,-18.535703444825963,-6.540863388599529
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,41,45.98818648675225,-13.748252106894697,-18.422678029381196,-13.817256350476361
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,42,43.12941891024274,-17.74690802087319,-19.12573840986093,-6.256772479508619
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,43,11.528381059204882,-17.807534123165958,-19.41954182866435,25.69869489262542
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,44,11.304405988604046,-17.06311456484047,-19.365982572651106,25.12469114888753
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,45,36.142117555070655,-16.388384573471413,-19.0815612625469,-0.6721717190523471
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,46,39.1281215203611,-16.863101108277643,-18.095735469962676,-4.1692849421207825
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,47,1.8672913981152206,-17.83136748033265,-19.209331618454137,35.173407700671554
