source_file,condition,role,run,behavior,behavior_count,total_actions,percent_of_total_actions
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,86,Hypervigilant Withdrawal,0.0,1137.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,87,Hypervigilant Withdrawal,0.0,1314.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,88,Hypervigilant Withdrawal,3.0,980.0,0.30612244897959184
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,89,Hypervigilant Withdrawal,2.0,939.0,0.21299254526091588
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,90,Hypervigilant Withdrawal,0.0,1126.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,91,Hypervigilant Withdrawal,0.0,1152.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,92,Hypervigilant Withdrawal,0.0,1025.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,93,Hypervigilant Withdrawal,4.0,1021.0,0.3917727717923604
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,94,Hypervigilant Withdrawal,1.0,1250.0,0.08
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,95,Hypervigilant Withdrawal,2.0,969.0,0.20639834881320948
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,96,Hypervigilant Withdrawal,0.0,742.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,97,Hypervigilant Withdrawal,5.0,1170.0,0.4273504273504274
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,98,Hypervigilant Withdrawal,2.0,1046.0,0.19120458891013384
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,99,Hypervigilant Withdrawal,0.0,939.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,100,Hypervigilant Withdrawal,0.0,1376.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,101,Hypervigilant Withdrawal,2.0,1073.0,0.1863932898415657
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,102,Hypervigilant Withdrawal,0.0,1378.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,103,Hypervigilant Withdrawal,0.0,1320.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,104,Hypervigilant Withdrawal,7.0,1070.0,0.6542056074766356
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,105,Hypervigilant Withdrawal,0.0,1328.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,106,Hypervigilant Withdrawal,0.0,1482.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,107,Hypervigilant Withdrawal,1.0,1076.0,0.09293680297397769
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,108,Hypervigilant Withdrawal,0.0,1160.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,109,Hypervigilant Withdrawal,0.0,1264.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,110,Hypervigilant Withdrawal,0.0,1128.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,111,Hypervigilant Withdrawal,0.0,1231.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,112,Hypervigilant Withdrawal,4.0,1004.0,0.398406374501992
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,113,Hypervigilant Withdrawal,4.0,1083.0,0.3693444136657433
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,114,Hypervigilant Withdrawal,0.0,1000.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,115,Hypervigilant Withdrawal,5.0,1255.0,0.398406374501992
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,116,Hypervigilant Withdrawal,0.0,878.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,117,Hypervigilant Withdrawal,5.0,952.0,0.5252100840336135
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,118,Hypervigilant Withdrawal,0.0,1128.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,119,Hypervigilant Withdrawal,3.0,1040.0,0.2884615384615385
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,120,Hypervigilant Withdrawal,0.0,1165.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,121,Hypervigilant Withdrawal,0.0,1421.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,122,Hypervigilant Withdrawal,4.0,1254.0,0.3189792663476874
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,123,Hypervigilant Withdrawal,0.0,1176.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,124,Hypervigilant Withdrawal,1.0,1087.0,0.09199632014719411
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,125,Hypervigilant Withdrawal,3.0,892.0,0.336322869955157
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,126,Hypervigilant Withdrawal,0.0,1319.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,127,Hypervigilant Withdrawal,2.0,1228.0,0.16286644951140067
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,128,Hypervigilant Withdrawal,2.0,1247.0,0.16038492381716118
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,129,Hypervigilant Withdrawal,2.0,1064.0,0.18796992481203006
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,130,Hypervigilant Withdrawal,1.0,992.0,0.10080645161290322
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,131,Hypervigilant Withdrawal,4.0,1301.0,0.3074558032282859
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,132,Hypervigilant Withdrawal,5.0,1199.0,0.4170141784820684
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,133,Hypervigilant Withdrawal,0.0,1135.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,134,Hypervigilant Withdrawal,2.0,919.0,0.2176278563656148
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,135,Hypervigilant Withdrawal,2.0,911.0,0.21953896816684962
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,136,Hypervigilant Withdrawal,0.0,1338.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,137,Hypervigilant Withdrawal,2.0,1020.0,0.19607843137254902
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,138,Hypervigilant Withdrawal,0.0,948.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,139,Hypervigilant Withdrawal,0.0,1377.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,140,Hypervigilant Withdrawal,0.0,1109.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,141,Hypervigilant Withdrawal,1.0,1058.0,0.0945179584120983
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,142,Hypervigilant Withdrawal,0.0,1130.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,143,Hypervigilant Withdrawal,0.0,1359.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,144,Hypervigilant Withdrawal,1.0,1499.0,0.06671114076050699
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,145,Hypervigilant Withdrawal,0.0,1125.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,146,Hypervigilant Withdrawal,2.0,976.0,0.20491803278688525
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,147,Hypervigilant Withdrawal,1.0,1067.0,0.09372071227741331
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,148,Hypervigilant Withdrawal,1.0,1154.0,0.08665511265164644
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,149,Hypervigilant Withdrawal,2.0,1036.0,0.19305019305019305
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,150,Hypervigilant Withdrawal,0.0,1000.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,151,Hypervigilant Withdrawal,0.0,1344.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,152,Hypervigilant Withdrawal,3.0,1291.0,0.23237800154918667
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,153,Hypervigilant Withdrawal,2.0,1134.0,0.1763668430335097
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,154,Hypervigilant Withdrawal,5.0,1011.0,0.4945598417408506
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,155,Hypervigilant Withdrawal,0.0,1149.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,156,Hypervigilant Withdrawal,2.0,825.0,0.24242424242424243
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,157,Hypervigilant Withdrawal,5.0,997.0,0.5015045135406219
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,158,Hypervigilant Withdrawal,0.0,1258.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,159,Hypervigilant Withdrawal,2.0,1004.0,0.199203187250996
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,160,Hypervigilant Withdrawal,0.0,1095.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,161,Hypervigilant Withdrawal,0.0,1046.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,162,Hypervigilant Withdrawal,3.0,984.0,0.3048780487804878
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,163,Hypervigilant Withdrawal,0.0,1003.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,164,Hypervigilant Withdrawal,0.0,1282.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,165,Hypervigilant Withdrawal,0.0,1184.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,166,Hypervigilant Withdrawal,4.0,905.0,0.44198895027624313
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,167,Hypervigilant Withdrawal,8.0,880.0,0.9090909090909091
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,168,Hypervigilant Withdrawal,0.0,1378.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,169,Hypervigilant Withdrawal,1.0,979.0,0.10214504596527069
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,170,Hypervigilant Withdrawal,3.0,1230.0,0.24390243902439024
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,171,Hypervigilant Withdrawal,0.0,1052.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,172,Hypervigilant Withdrawal,0.0,1249.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,173,Hypervigilant Withdrawal,3.0,951.0,0.31545741324921134
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,174,Hypervigilant Withdrawal,0.0,1319.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,175,Hypervigilant Withdrawal,1.0,1072.0,0.09328358208955223
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,176,Hypervigilant Withdrawal,0.0,1218.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,177,Hypervigilant Withdrawal,0.0,1180.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,178,Hypervigilant Withdrawal,0.0,1289.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,179,Hypervigilant Withdrawal,2.0,983.0,0.20345879959308238
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,180,Hypervigilant Withdrawal,0.0,1347.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,181,Hypervigilant Withdrawal,1.0,851.0,0.11750881316098707
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,182,Hypervigilant Withdrawal,0.0,1364.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,183,Hypervigilant Withdrawal,0.0,1305.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,184,Hypervigilant Withdrawal,0.0,912.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,185,Hypervigilant Withdrawal,0.0,1210.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,186,Hypervigilant Withdrawal,0.0,1152.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,187,Hypervigilant Withdrawal,0.0,1230.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,188,Hypervigilant Withdrawal,4.0,1099.0,0.3639672429481347
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,189,Hypervigilant Withdrawal,0.0,1244.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,190,Hypervigilant Withdrawal,0.0,1201.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,191,Hypervigilant Withdrawal,0.0,1257.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,192,Hypervigilant Withdrawal,8.0,1083.0,0.7386888273314866
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,193,Hypervigilant Withdrawal,0.0,1267.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,194,Hypervigilant Withdrawal,1.0,1029.0,0.09718172983479105
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,195,Hypervigilant Withdrawal,1.0,1182.0,0.08460236886632826
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,196,Hypervigilant Withdrawal,0.0,948.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,197,Hypervigilant Withdrawal,0.0,1108.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,198,Hypervigilant Withdrawal,0.0,1269.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,199,Hypervigilant Withdrawal,2.0,1103.0,0.1813236627379873
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,200,Hypervigilant Withdrawal,0.0,1354.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,Statistic,Hypervigilant Withdrawal,,0.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,Total,Hypervigilant Withdrawal,221.0,226093.0,0.09774738713715153
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,Mean,Hypervigilant Withdrawal,1.1,1130.46,0.09730552164605559
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,Std,Hypervigilant Withdrawal,1.71,464.52,0.36812193231723067
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,Min,Hypervigilant Withdrawal,0.0,272.0,0.0
multiple_runs_DB_ModerateThreat_20260407_174756.csv,Moderate,DB,Max,Hypervigilant Withdrawal,8.0,2253.0,0.35508211273857077
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,1,Hypervigilant Withdrawal,191.0,759.0,25.164690382081687
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,2,Hypervigilant Withdrawal,189.0,753.0,25.099601593625497
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,3,Hypervigilant Withdrawal,203.0,806.0,25.18610421836228
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,4,Hypervigilant Withdrawal,206.0,808.0,25.495049504950494
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,5,Hypervigilant Withdrawal,215.0,794.0,27.07808564231738
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,6,Hypervigilant Withdrawal,206.0,797.0,25.84692597239649
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,7,Hypervigilant Withdrawal,192.0,788.0,24.36548223350254
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,8,Hypervigilant Withdrawal,202.0,765.0,26.405228758169937
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,9,Hypervigilant Withdrawal,198.0,760.0,26.052631578947366
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,10,Hypervigilant Withdrawal,200.0,774.0,25.839793281653744
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,11,Hypervigilant Withdrawal,169.0,759.0,22.266139657444008
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,12,Hypervigilant Withdrawal,168.0,747.0,22.48995983935743
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,13,Hypervigilant Withdrawal,186.0,732.0,25.40983606557377
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,14,Hypervigilant Withdrawal,174.0,747.0,23.293172690763054
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,15,Hypervigilant Withdrawal,208.0,782.0,26.598465473145783
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,16,Hypervigilant Withdrawal,197.0,747.0,26.37215528781794
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,17,Hypervigilant Withdrawal,231.0,752.0,30.71808510638298
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,18,Hypervigilant Withdrawal,194.0,786.0,24.681933842239186
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,19,Hypervigilant Withdrawal,197.0,772.0,25.51813471502591
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,20,Hypervigilant Withdrawal,202.0,766.0,26.370757180156655
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,21,Hypervigilant Withdrawal,200.0,730.0,27.397260273972602
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,22,Hypervigilant Withdrawal,213.0,786.0,27.099236641221374
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,23,Hypervigilant Withdrawal,213.0,803.0,26.525529265255294
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,24,Hypervigilant Withdrawal,196.0,797.0,24.592220828105397
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,25,Hypervigilant Withdrawal,197.0,743.0,26.51413189771198
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,26,Hypervigilant Withdrawal,186.0,790.0,23.544303797468356
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,27,Hypervigilant Withdrawal,205.0,770.0,26.623376623376622
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,28,Hypervigilant Withdrawal,199.0,722.0,27.562326869806093
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,29,Hypervigilant Withdrawal,199.0,746.0,26.675603217158177
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,30,Hypervigilant Withdrawal,199.0,748.0,26.60427807486631
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,31,Hypervigilant Withdrawal,196.0,777.0,25.225225225225223
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,32,Hypervigilant Withdrawal,204.0,791.0,25.790139064475348
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,33,Hypervigilant Withdrawal,183.0,795.0,23.0188679245283
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,34,Hypervigilant Withdrawal,180.0,720.0,25.0
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,35,Hypervigilant Withdrawal,166.0,762.0,21.784776902887142
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,36,Hypervigilant Withdrawal,206.0,769.0,26.788036410923276
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,37,Hypervigilant Withdrawal,199.0,807.0,24.65923172242875
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,38,Hypervigilant Withdrawal,235.0,787.0,29.860228716645487
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,39,Hypervigilant Withdrawal,167.0,735.0,22.721088435374153
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,40,Hypervigilant Withdrawal,220.0,810.0,27.160493827160494
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,41,Hypervigilant Withdrawal,192.0,804.0,23.88059701492537
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,42,Hypervigilant Withdrawal,200.0,797.0,25.094102885821833
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,43,Hypervigilant Withdrawal,187.0,766.0,24.412532637075717
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,44,Hypervigilant Withdrawal,211.0,757.0,27.873183619550858
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,45,Hypervigilant Withdrawal,197.0,766.0,25.718015665796344
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,46,Hypervigilant Withdrawal,210.0,808.0,25.99009900990099
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,47,Hypervigilant Withdrawal,206.0,759.0,27.140974967061926
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,48,Hypervigilant Withdrawal,183.0,721.0,25.381414701803052
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,49,Hypervigilant Withdrawal,235.0,830.0,28.313253012048197
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,50,Hypervigilant Withdrawal,217.0,748.0,29.010695187165776
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,51,Hypervigilant Withdrawal,196.0,783.0,25.03192848020434
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,52,Hypervigilant Withdrawal,192.0,766.0,25.06527415143603
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,53,Hypervigilant Withdrawal,212.0,772.0,27.461139896373055
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,54,Hypervigilant Withdrawal,196.0,747.0,26.238286479250334
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,55,Hypervigilant Withdrawal,213.0,769.0,27.698309492847855
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,56,Hypervigilant Withdrawal,202.0,763.0,26.474442988204455
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,57,Hypervigilant Withdrawal,194.0,758.0,25.593667546174142
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,58,Hypervigilant Withdrawal,190.0,806.0,23.573200992555833
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,59,Hypervigilant Withdrawal,194.0,767.0,25.293350717079534
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,60,Hypervigilant Withdrawal,212.0,770.0,27.532467532467532
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,61,Hypervigilant Withdrawal,185.0,762.0,24.278215223097114
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,62,Hypervigilant Withdrawal,210.0,795.0,26.41509433962264
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,63,Hypervigilant Withdrawal,202.0,743.0,27.18707940780619
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,64,Hypervigilant Withdrawal,202.0,787.0,25.667090216010163
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,65,Hypervigilant Withdrawal,179.0,776.0,23.067010309278352
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,66,Hypervigilant Withdrawal,199.0,728.0,27.335164835164832
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,67,Hypervigilant Withdrawal,198.0,780.0,25.384615384615383
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,68,Hypervigilant Withdrawal,198.0,820.0,24.146341463414632
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,69,Hypervigilant Withdrawal,192.0,743.0,25.841184387617766
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,70,Hypervigilant Withdrawal,205.0,780.0,26.282051282051285
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,71,Hypervigilant Withdrawal,208.0,728.0,28.57142857142857
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,72,Hypervigilant Withdrawal,193.0,760.0,25.394736842105264
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,73,Hypervigilant Withdrawal,203.0,730.0,27.808219178082194
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,74,Hypervigilant Withdrawal,192.0,764.0,25.13089005235602
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,75,Hypervigilant Withdrawal,201.0,764.0,26.308900523560208
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,76,Hypervigilant Withdrawal,187.0,752.0,24.867021276595743
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,77,Hypervigilant Withdrawal,208.0,780.0,26.666666666666668
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,78,Hypervigilant Withdrawal,181.0,730.0,24.794520547945208
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,79,Hypervigilant Withdrawal,197.0,769.0,25.617685305591674
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,80,Hypervigilant Withdrawal,206.0,779.0,26.44415917843389
multiple_runs_Random_NB_HighThreat_2_20260408_220701.csv,ACE,Random NB,81,Hypervigilant Withdrawal,189.0,761.0,24.83574244415243
