source_file,source_path,run,total_complex_behaviors,total_expectancy,protective_behavior,community_trusting_vulnerability,healthy_friendliness,bully_behavior,aggressive_withdrawn_relationship,learned_helplessness,dangerous_trust,hopefulness,cynical,learned_helplessness_pct,protective_behavior_pct,positive_expectancy_pct,threshold_from_figure7A_pct,latent_group
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,114,1156.0,1196.0,164.0,0.0,126.0,432.0,267.0,133.0,34.0,778.0,285.0,11.505190311418685,14.186851211072666,65.05016722408027,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,115,1085.0,1227.0,51.0,0.0,22.0,366.0,378.0,234.0,34.0,766.0,227.0,21.566820276497694,4.700460829493087,62.428687856560714,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,116,985.0,1213.0,284.0,0.0,355.0,255.0,50.0,1.0,40.0,986.0,226.0,0.10152284263959391,28.832487309644673,81.28606760098928,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,117,1047.0,1189.0,25.0,0.0,3.0,333.0,384.0,276.0,26.0,694.0,219.0,26.36103151862464,2.387774594078319,58.36837678721615,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,118,892.0,1211.0,305.0,0.0,315.0,171.0,71.0,0.0,30.0,963.0,248.0,0.0,34.19282511210762,79.52105697770438,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,119,970.0,1193.0,240.0,0.0,273.0,302.0,110.0,9.0,36.0,1010.0,174.0,0.9278350515463918,24.742268041237114,84.66051969823974,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,120,972.0,1201.0,335.0,0.0,377.0,211.0,21.0,0.0,28.0,1029.0,172.0,0.0,34.465020576131685,85.67860116569526,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,121,1110.0,1212.0,42.0,0.0,2.0,350.0,396.0,302.0,18.0,704.0,206.0,27.207207207207208,3.783783783783784,58.08580858085809,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,122,902.0,1192.0,36.0,0.0,15.0,202.0,371.0,256.0,22.0,727.0,209.0,28.38137472283814,3.9911308203991127,60.98993288590604,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,123,938.0,1172.0,38.0,0.0,0.0,227.0,366.0,285.0,22.0,662.0,225.0,30.383795309168445,4.051172707889126,56.484641638225256,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,124,1360.0,1212.0,53.0,0.0,13.0,611.0,366.0,280.0,37.0,688.0,244.0,20.588235294117645,3.8970588235294117,56.76567656765676,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,125,891.0,1189.0,40.0,0.0,0.0,189.0,380.0,260.0,22.0,644.0,285.0,29.180695847362514,4.489337822671156,54.16316232127838,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,126,1002.0,1195.0,292.0,0.0,298.0,283.0,84.0,5.0,40.0,975.0,215.0,0.499001996007984,29.141716566866265,81.58995815899581,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,127,1078.0,1199.0,261.0,0.0,300.0,372.0,125.0,0.0,20.0,1061.0,138.0,0.0,24.211502782931355,88.49040867389492,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,128,1110.0,1189.0,223.0,0.0,135.0,396.0,248.0,76.0,32.0,782.0,331.0,6.846846846846846,20.09009009009009,65.76955424726661,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,129,1222.0,1207.0,101.0,0.0,48.0,487.0,337.0,224.0,25.0,724.0,259.0,18.330605564648117,8.265139116202946,59.983429991715,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,130,1159.0,1200.0,262.0,0.0,213.0,432.0,176.0,38.0,38.0,842.0,320.0,3.278688524590164,22.605694564279553,70.16666666666667,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,131,925.0,1180.0,43.0,0.0,6.0,210.0,375.0,260.0,31.0,676.0,244.0,28.10810810810811,4.648648648648648,57.28813559322033,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,132,943.0,1192.0,61.0,0.0,13.0,211.0,381.0,251.0,26.0,703.0,238.0,26.617179215270415,6.468716861081654,58.9765100671141,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,133,1194.0,1190.0,147.0,0.0,138.0,501.0,241.0,144.0,23.0,791.0,255.0,12.060301507537687,12.311557788944723,66.47058823529412,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,134,1165.0,1200.0,175.0,0.0,146.0,448.0,262.0,102.0,32.0,830.0,268.0,8.755364806866952,15.021459227467812,69.16666666666667,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,135,936.0,1196.0,323.0,0.0,358.0,194.0,26.0,2.0,33.0,945.0,249.0,0.2136752136752137,34.508547008547005,79.0133779264214,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,136,1003.0,1215.0,336.0,0.0,380.0,250.0,8.0,0.0,29.0,1102.0,113.0,0.0,33.499501495513464,90.69958847736626,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,137,1052.0,1193.0,70.0,0.0,32.0,331.0,350.0,245.0,24.0,707.0,241.0,23.288973384030417,6.653992395437262,59.262363788767814,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,138,1314.0,1211.0,60.0,0.0,10.0,604.0,387.0,229.0,24.0,765.0,217.0,17.427701674277017,4.5662100456621,63.17093311312965,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,139,992.0,1194.0,71.0,0.0,15.0,267.0,376.0,238.0,25.0,720.0,236.0,23.991935483870968,7.15725806451613,60.30150753768844,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,140,969.0,1213.0,47.0,0.0,41.0,250.0,345.0,253.0,33.0,701.0,259.0,26.109391124871,4.8503611971104235,57.790601813685086,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,141,1134.0,1183.0,177.0,0.0,162.0,437.0,222.0,114.0,22.0,768.0,301.0,10.052910052910052,15.608465608465607,64.91969568892645,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,142,981.0,1205.0,67.0,0.0,0.0,278.0,380.0,231.0,25.0,744.0,230.0,23.547400611620795,6.829765545361875,61.74273858921162,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,143,1166.0,1194.0,134.0,0.0,48.0,474.0,325.0,163.0,22.0,792.0,239.0,13.979416809605489,11.49228130360206,66.33165829145729,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,144,1009.0,1220.0,37.0,0.0,0.0,250.0,378.0,313.0,31.0,731.0,176.0,31.020812685827554,3.6669970267591676,59.91803278688524,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,145,1189.0,1202.0,52.0,0.0,37.0,463.0,377.0,232.0,28.0,797.0,173.0,19.51219512195122,4.373423044575273,66.30615640599001,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,146,1098.0,1189.0,45.0,0.0,2.0,364.0,407.0,252.0,28.0,742.0,195.0,22.950819672131146,4.098360655737705,62.405382674516396,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,147,931.0,1201.0,301.0,0.0,369.0,192.0,19.0,19.0,31.0,903.0,279.0,2.0408163265306123,32.33082706766917,75.18734388009992,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,148,919.0,1192.0,317.0,0.0,394.0,183.0,0.0,0.0,25.0,935.0,257.0,0.0,34.494015233949945,78.43959731543623,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,149,938.0,1208.0,35.0,0.0,8.0,208.0,389.0,277.0,21.0,689.0,242.0,29.53091684434968,3.731343283582089,57.0364238410596,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,150,1018.0,1214.0,347.0,0.0,374.0,268.0,3.0,0.0,26.0,1016.0,198.0,0.0,34.086444007858546,83.69028006589787,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,151,960.0,1201.0,328.0,0.0,307.0,209.0,79.0,1.0,36.0,999.0,201.0,0.10416666666666667,34.166666666666664,83.18068276436304,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,152,1058.0,1214.0,57.0,0.0,12.0,319.0,389.0,250.0,31.0,747.0,217.0,23.629489603024574,5.387523629489603,61.53212520593081,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,153,868.0,1212.0,303.0,0.0,357.0,131.0,36.0,4.0,37.0,963.0,245.0,0.4608294930875576,34.90783410138249,79.45544554455446,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,154,947.0,1212.0,52.0,0.0,10.0,251.0,351.0,255.0,28.0,690.0,267.0,26.927138331573392,5.4910242872228086,56.930693069306926,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,155,1134.0,1187.0,158.0,0.0,135.0,426.0,254.0,114.0,47.0,791.0,282.0,10.052910052910052,13.932980599647266,66.6385846672283,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,156,1148.0,1190.0,95.0,0.0,36.0,455.0,347.0,187.0,28.0,768.0,235.0,16.289198606271775,8.275261324041812,64.53781512605042,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,157,974.0,1209.0,305.0,0.0,322.0,225.0,81.0,0.0,41.0,1074.0,135.0,0.0,31.31416837782341,88.83374689826302,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,158,1084.0,1201.0,37.0,0.0,11.0,351.0,385.0,262.0,38.0,646.0,293.0,24.169741697416974,3.4132841328413286,53.78850957535387,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,159,916.0,1201.0,353.0,0.0,386.0,137.0,4.0,3.0,33.0,962.0,236.0,0.32751091703056767,38.53711790393013,80.09991673605329,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,160,1220.0,1202.0,104.0,0.0,78.0,490.0,313.0,203.0,32.0,756.0,243.0,16.639344262295083,8.524590163934425,62.89517470881864,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,161,1004.0,1202.0,299.0,0.0,295.0,281.0,89.0,8.0,32.0,992.0,202.0,0.796812749003984,29.780876494023907,82.52911813643927,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,162,1057.0,1200.0,44.0,0.0,0.0,298.0,400.0,286.0,29.0,691.0,223.0,27.057710501419113,4.162724692526018,57.58333333333333,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,163,1142.0,1198.0,122.0,0.0,139.0,460.0,269.0,107.0,45.0,840.0,251.0,9.369527145359019,10.683012259194395,70.11686143572621,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,164,1059.0,1204.0,54.0,0.0,2.0,326.0,429.0,218.0,30.0,742.0,244.0,20.585457979225687,5.099150141643059,61.627906976744185,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,165,1020.0,1195.0,62.0,0.0,0.0,306.0,395.0,230.0,27.0,735.0,230.0,22.54901960784314,6.078431372549019,61.50627615062761,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,166,959.0,1193.0,56.0,0.0,0.0,247.0,377.0,248.0,31.0,648.0,297.0,25.86027111574557,5.839416058394161,54.31684828164292,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,167,954.0,1216.0,297.0,0.0,371.0,229.0,16.0,0.0,41.0,820.0,396.0,0.0,31.132075471698112,67.43421052631578,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,168,938.0,1197.0,308.0,0.0,388.0,189.0,12.0,1.0,40.0,906.0,290.0,0.10660980810234541,32.83582089552239,75.6892230576441,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,169,1191.0,1210.0,51.0,0.0,20.0,509.0,380.0,207.0,24.0,784.0,219.0,17.38035264483627,4.282115869017632,64.79338842975207,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,170,932.0,1200.0,297.0,0.0,371.0,180.0,18.0,34.0,32.0,965.0,201.0,3.648068669527897,31.86695278969957,80.41666666666667,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,171,908.0,1207.0,315.0,0.0,383.0,177.0,0.0,0.0,33.0,1049.0,158.0,0.0,34.691629955947135,86.90969345484673,2.037872954566788,resilient
