source_file,source_path,agent_type,condition,run,learned_helplessness,apathy
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,190,0.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,191,0.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,192,0.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,193,0.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,194,0.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,195,0.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,196,0.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,197,0.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,198,0.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,199,0.0,0.0
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,200,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,1,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,2,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,3,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,4,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,5,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,6,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,7,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,8,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,9,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,10,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,11,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,12,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,13,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,14,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,15,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,16,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,17,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,18,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,19,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,20,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,21,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,22,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,23,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,24,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,25,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,26,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,27,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,28,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,29,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,30,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,31,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,32,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,33,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,34,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,35,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,36,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,37,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,38,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,39,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,40,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,41,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,42,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,43,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,44,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,45,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,46,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,47,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,48,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,49,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,50,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,51,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,52,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,53,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,54,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,55,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,56,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,57,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,58,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,59,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,60,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,61,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,62,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,63,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,64,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,65,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,66,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,67,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,68,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,69,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,70,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,71,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,72,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,73,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,74,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,75,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,76,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,77,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,78,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,79,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,80,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,81,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,82,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,83,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,84,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,85,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,86,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,87,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,88,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,89,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,90,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,91,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,92,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,93,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,94,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,95,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,96,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,97,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,98,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,99,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,100,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,101,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,102,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,103,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,104,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,105,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,106,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,107,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,108,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,109,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,110,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,111,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,112,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,113,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,114,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,115,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,116,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,117,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,118,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,119,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,120,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,121,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,122,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,123,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,124,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,125,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,126,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,127,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,128,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,129,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,130,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,131,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,132,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,133,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,134,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,135,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,136,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,137,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,138,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,139,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,140,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,141,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,142,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,143,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,144,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,145,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,146,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,147,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,148,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,149,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,150,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,151,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,152,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,153,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,154,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,155,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,156,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,157,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,158,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,159,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,160,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,161,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,162,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,163,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,164,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,165,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,166,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,167,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,168,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,169,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,170,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,171,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,172,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,173,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,174,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,175,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,176,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,177,0.0,0.0
