source_file,source_path,condition,run,behavior_key,behavior,behavior_count,total_actions,behavior_percent,threshold_percent,present
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,13,hopefulness,Positive Expectancy,957.0,1206.0,79.35323383084577,88.61700772779747,0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,14,protective_behavior,Protective Behavior,72.0,2228.0,3.231597845601436,7.091133199926835,0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,14,healthy_friendliness,Healthy Friendliness,103.0,2228.0,4.622980251346499,14.57509021484314,0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,14,willingness_to_flee,Adaptive Avoidance,27.0,2228.0,1.2118491921005385,10.929672899190141,0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,14,community_trusting_vulnerability,Help-Seeking Vulnerability,0.0,2228.0,0.0,3.2508742608217043,0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,14,hopefulness,Positive Expectancy,709.0,1202.0,58.98502495840267,88.61700772779747,0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,15,protective_behavior,Protective Behavior,46.0,2250.0,2.0444444444444447,7.091133199926835,0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,15,healthy_friendliness,Healthy Friendliness,45.0,2250.0,2.0,14.57509021484314,0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,15,willingness_to_flee,Adaptive Avoidance,19.0,2250.0,0.8444444444444443,10.929672899190141,0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,15,community_trusting_vulnerability,Help-Seeking Vulnerability,0.0,2250.0,0.0,3.2508742608217043,0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,15,hopefulness,Positive Expectancy,767.0,1199.0,63.96997497914929,88.61700772779747,0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,16,protective_behavior,Protective Behavior,99.0,2107.0,4.698623635500712,7.091133199926835,0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,16,healthy_friendliness,Healthy Friendliness,51.0,2107.0,2.420503084954912,14.57509021484314,0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,16,willingness_to_flee,Adaptive Avoidance,27.0,2107.0,1.2814428096820123,10.929672899190141,0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,16,community_trusting_vulnerability,Help-Seeking Vulnerability,0.0,2107.0,0.0,3.2508742608217043,0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,16,hopefulness,Positive Expectancy,722.0,1213.0,59.52184666117065,88.61700772779747,0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,17,protective_behavior,Protective Behavior,66.0,2245.0,2.939866369710468,7.091133199926835,0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,17,healthy_friendliness,Healthy Friendliness,8.0,2245.0,0.35634743875278396,14.57509021484314,0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,17,willingness_to_flee,Adaptive Avoidance,24.0,2245.0,1.0690423162583518,10.929672899190141,0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,17,community_trusting_vulnerability,Help-Seeking Vulnerability,0.0,2245.0,0.0,3.2508742608217043,0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,17,hopefulness,Positive Expectancy,775.0,1201.0,64.52955870108244,88.61700772779747,0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,18,protective_behavior,Protective Behavior,55.0,1895.0,2.9023746701846966,7.091133199926835,0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,18,healthy_friendliness,Healthy Friendliness,14.0,1895.0,0.7387862796833773,14.57509021484314,0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,18,willingness_to_flee,Adaptive Avoidance,23.0,1895.0,1.2137203166226913,10.929672899190141,0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,18,community_trusting_vulnerability,Help-Seeking Vulnerability,0.0,1895.0,0.0,3.2508742608217043,0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,18,hopefulness,Positive Expectancy,692.0,1208.0,57.284768211920536,88.61700772779747,0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,19,protective_behavior,Protective Behavior,293.0,2207.0,13.275940190303578,7.091133199926835,1
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,19,healthy_friendliness,Healthy Friendliness,308.0,2207.0,13.9555958314454,14.57509021484314,0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,19,willingness_to_flee,Adaptive Avoidance,28.0,2207.0,1.2686905301314002,10.929672899190141,0
