allies_condition,healthy_friendliness,community_trusting_vulnerability,protective_behavior,fearful_withdrawn_relationship,willingness_to_flee,learned_helplessness,bully_behavior,aggressive_withdrawn_relationship,dangerous_trust
Standard Allies,5.8087021273785115,0.1286727973348581,15.122273418594187,0.08616506813222977,0.5709804235240252,0.0,37.946633657300445,29.109742754471394,10.741392860060467
Strong Allies,19.591217551679108,0.16242214381523534,15.218388490001042,0.12277278055421213,0.6286652529908997,0.0,29.77180621957484,20.05324316922784,13.96604749895294
