source_file,source_path,role,condition,run,fight_count,flee_count,cry_count,chase_count
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,29,35.54964539007092,7.801418439716312,5.851063829787234,50.797872340425535
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,30,57.16814159292035,7.433628318584071,6.106194690265487,29.292035398230087
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,31,59.31623931623932,9.145299145299145,6.068376068376068,25.47008547008547
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,32,61.05476673427992,19.574036511156187,6.490872210953347,12.880324543610547
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,33,49.17627677100494,7.825370675453048,5.766062602965404,37.23228995057661
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,34,56.231884057971016,7.053140096618357,5.603864734299517,31.11111111111111
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,35,32.28346456692913,11.37357830271216,5.511811023622047,50.83114610673666
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,36,70.49345417925478,9.06344410876133,6.143001007049345,14.300100704934543
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,37,51.93089430894309,11.890243902439025,7.01219512195122,29.166666666666668
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,38,66.16961789375583,8.946877912395154,6.710158434296365,18.173345759552657
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,39,43.88185654008439,11.39240506329114,5.822784810126582,38.90295358649789
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,40,66.5719696969697,8.522727272727272,6.4393939393939394,18.46590909090909
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,41,70.96774193548387,11.29032258064516,6.552419354838709,11.189516129032258
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,42,68.10897435897436,7.291666666666667,5.8493589743589745,18.75
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,43,36.507936507936506,7.231040564373897,5.555555555555555,50.70546737213404
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,44,36.28396143733567,7.975460122699387,5.6091148115688,50.13146362839615
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,45,61.12167300380228,8.650190114068442,5.893536121673003,24.334600760456272
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,46,64.10767696909272,8.175473579262214,6.879361914257228,20.837487537387837
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,47,26.846846846846844,7.207207207207207,5.7657657657657655,60.18018018018017
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,48,60.26272577996716,7.635467980295567,5.582922824302135,26.51888341543514
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,49,40.71363220494053,7.685269899359561,5.85544373284538,45.74565416285453
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,50,66.10486891385767,7.9588014981273405,7.209737827715355,18.726591760299627
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,51,33.66159355416294,7.430617726051924,5.102954341987466,53.804834377797675
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,52,25.11671335200747,9.337068160597573,6.442577030812324,59.103641456582636
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,53,58.07086614173228,25.196850393700785,6.200787401574804,10.531496062992126
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,54,48.223350253807105,7.1912013536379025,5.245346869712352,39.340101522842644
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,55,61.22650840751731,19.683481701285853,6.231454005934718,12.858555885262115
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,56,33.24584426946632,7.78652668416448,5.94925634295713,53.018372703412076
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,57,60.163432073544435,22.26762002042901,6.639427987742594,10.929519918283964
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,58,53.73134328358209,27.960199004975124,7.5621890547263675,10.746268656716417
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,59,32.280701754385966,8.771929824561402,6.403508771929825,52.5438596491228
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,60,33.074265975820374,9.067357512953368,5.181347150259067,52.67702936096719
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,61,26.535836177474405,10.06825938566553,6.143344709897611,57.25255972696246
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,62,25.381165919282513,8.161434977578477,5.291479820627803,61.165919282511204
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,63,61.087144089732526,8.541846419327007,6.212251941328732,24.158757549611735
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,64,29.770318021201415,7.773851590106007,5.123674911660777,57.3321554770318
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,65,59.69436485195797,9.36007640878701,6.303724928366762,24.641833810888254
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,66,56.69835782195333,6.568712186689715,6.050129645635264,30.682800345721695
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,67,48.670944087992666,6.416131989000917,5.5912007332722276,39.321723189734186
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,68,52.22121486854034,7.43427017225748,5.349048050770626,34.99546690843155
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,69,62.562814070351756,6.78391959798995,5.192629815745393,25.4606365159129
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,70,71.37614678899082,13.577981651376147,5.321100917431193,9.724770642201836
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,71,68.46846846846847,11.911911911911911,6.706706706706707,12.912912912912914
