Parameter,Value
Parameter: Prob_threat,0.33
Parameter: Prob_ally,0.33
Parameter: Prob_prey,0.33
Parameter: tLowerSitL,20
Parameter: tHigherSitL,40
Parameter: tLowerSitDB,20
Parameter: tHigherSitDB,40
Parameter: tLowerSitNB,20
Parameter: tHigherSitNB,40
Parameter: aLowerSitL,80
Parameter: aHigherSitL,100
Parameter: aLowerSitDB,80
Parameter: aHigherSitDB,100
Parameter: aLowerSitNB,80
Parameter: aHigherSitNB,100
Parameter: pLowerSitL,80
Parameter: pHigherSitL,100
Parameter: pLowerSitDB,80
Parameter: pHigherSitDB,100
Parameter: pLowerSitNB,80
Parameter: pHigherSitNB,100
Parameter: societyL,70
Parameter: societyNB,70
Parameter: societyDB,70
Parameter: Risk_Aversion,1.2
Parameter: Risk_Threshold,10.0
Parameter: Reward_Inclination,1.0
Parameter: Reward_Threshold,0.0
Parameter: MainB,NB
Parameter: Training_Episodes,1500
Parameter: Learning_Period,600
Parameter: Learning_Rate,0.001
Parameter: Model_Name,NB_LowThreat_Series

Run,fight_count,flee_count,befriend_count,chase_count,cry_count,fight_exploit_count,flee_exploit_count,befriend_exploit_count,chase_exploit_count,cry_exploit_count,threat_count,ally_count,prey_count,boredom_maladaptive,learned_helplessness,apathy,positive_mindset,community_trusting_vulnerability,fearful_withdrawn_relationship,detached_withdrawn_relationship,aggressive_withdrawn_relationship,willingness_to_flee,self_destructive_anger,bully_behavior,protective_behavior,healthy_friendliness,dangerous_trust,over_friendliness,hopefulness,cynical,l_loss_mean,l_loss_ci95,db_loss_mean,db_loss_ci95,nb_loss_mean,nb_loss_ci95
83,115,590,491,110,194,58,540,427,48,132,520,494,486,176,0,0,1,76,60,0,1,199,17,12,46,338,42,89,1029,176,12.40930792845115,3.9398487137775544,123.68282872232233,22.768359592559833,6.16281726690188,1.1211349613677026
84,79,394,286,470,271,19,330,227,418,207,503,484,513,121,0,0,13,31,178,0,14,298,5,4,15,207,10,20,1080,121,5.023307529605108,1.8422208965064293,85.05384765302537,19.5294326716191,7.2476725514535465,3.274083143493576
85,64,543,358,357,178,19,482,298,290,108,459,525,516,164,0,0,14,58,162,0,12,247,2,10,7,249,15,49,1033,164,8.232853680889328,2.7706085583284317,178.8282619413252,43.6221558056988,4.509130873700294,1.8254386375583944
86,72,72,299,493,564,16,20,250,441,491,514,494,492,125,0,0,29,273,139,0,30,18,5,4,10,238,12,12,1093,125,2.52384533157708,1.0454262690218317,821.7840785997975,500.7262777145057,9.372255691594917,4.204965565098502
87,57,561,314,228,340,5,500,239,176,281,491,497,512,197,0,0,20,212,158,0,21,57,1,1,3,206,33,33,1004,197,3.081806143399693,1.3336831728461704,271.39152797100763,63.64020460580009,5.273649803290667,3.287846583803074
88,74,453,188,470,315,12,381,122,409,266,492,519,489,173,0,0,21,23,302,0,5,315,0,4,8,106,10,16,1017,173,3.390737983427288,1.4262164585713335,71.64205940097656,20.50203960504051,4.696659978009202,2.2228157167788645
89,73,319,326,519,263,14,262,255,450,221,504,494,502,110,0,0,20,55,147,0,12,258,1,6,8,238,8,17,1092,110,5.656354145027513,1.8589417029348598,122.27895280618915,38.205907738202576,4.730544180291882,2.203089587631254
90,71,576,393,188,272,9,511,330,134,224,516,488,496,176,0,0,15,154,94,0,8,153,1,3,5,287,15,43,1032,176,7.93906613537686,2.6258914541520513,207.32590222026346,32.653336502250546,6.026285026268499,2.673219403637101
91,77,83,483,533,324,19,31,425,472,274,466,525,509,76,0,0,27,179,44,0,11,24,1,1,18,366,15,59,1145,76,8.39606382677191,2.6793508147272624,169.09817626052285,39.88178212557993,3.534324089316432,1.5000593953207246
92,83,304,372,493,248,17,245,309,434,185,512,499,489,120,0,0,30,81,98,0,24,221,5,9,8,276,13,33,1070,120,7.229163143068869,2.2640813739814885,5001.977065053863,4720.923110477592,4.132451770001376,1.6905087616311734
93,57,343,332,448,320,11,270,252,393,253,505,496,499,131,0,0,16,106,124,0,18,242,0,4,7,246,6,6,1048,131,4.530686507091634,1.5188912523822127,304.64423615677873,123.25153028627106,6.078533107566529,2.60481674007712
94,70,708,475,133,114,17,648,403,77,53,513,500,487,139,0,0,5,50,32,0,11,321,4,5,10,348,20,55,1059,139,7.255176642963516,1.9344137785791309,155.77619540385362,20.518029911653798,5.550444057345926,1.2625249247441441
95,93,563,280,495,69,24,486,228,424,12,528,475,497,234,0,0,29,8,159,0,8,327,10,0,24,209,8,19,940,234,3.8348346832343214,1.7217703626340581,62.222436357253095,16.752960426503837,9.859005208086915,4.102259957864601
96,84,422,320,611,63,16,355,269,548,0,522,481,497,177,0,0,95,0,4,0,151,351,3,8,5,231,17,38,1011,177,5.729802621845361,2.0323830426569827,90.32756312868719,21.29124955513759,10.169010425519284,4.601104477177257
97,85,386,363,481,185,25,319,303,424,118,466,519,515,118,0,0,36,17,109,0,8,306,2,7,18,299,4,4,1071,118,2.755687929242667,1.1592615077305242,93.5055391936109,21.504629380123248,7.863717942537211,3.416553220981038
98,86,106,153,546,609,18,46,87,484,560,496,498,506,291,0,0,27,217,300,0,15,27,3,3,14,84,0,3,904,291,8.942255788696503,9.645549464593492,93.42572448275926,78.27355445872301,5.675475417127342,2.1696982485884746
99,94,133,179,545,549,29,71,121,485,487,500,491,509,131,0,0,38,230,224,0,38,32,8,13,12,114,6,7,1062,131,1.9085620801947614,1.0334706584456597,212.53590038429783,69.50504775803962,8.664363195895504,2.6088672871833776
100,81,141,256,453,569,21,77,190,407,499,521,486,493,166,0,0,27,243,196,0,13,59,0,8,13,173,8,17,1028,166,6.057663818656928,2.0095776111413515,662.7208341032187,420.50036955183583,7.250368949736901,2.9482759942342986
101,158,378,369,511,84,90,313,316,443,36,514,488,498,133,0,0,50,5,48,0,52,295,44,17,55,288,8,28,1065,133,4.608774838755444,1.6689718165332388,110.13661108459164,22.393086896301654,7.117146930663968,3.250452745551376
102,85,223,254,466,472,29,151,198,413,410,484,508,508,131,0,0,29,162,223,0,1,136,11,0,28,183,9,15,1070,131,4.519963608269276,1.7688009932156614,253.44509870274652,330.6608609252231,4.625845138632443,1.859712078876818
103,73,262,299,491,375,6,206,241,422,318,505,479,516,172,0,0,22,105,181,0,4,190,0,3,3,203,20,38,1021,172,6.105472863475649,2.1413087583665207,192.31089182704764,103.69582654037613,6.352675181049652,2.338344793579402
104,63,298,318,579,242,9,235,250,519,193,518,473,509,151,0,0,22,95,159,0,11,104,0,2,7,204,21,46,1055,151,7.282216887401551,2.389742395214592,110.62394924792285,26.00079745040475,5.082061537140568,2.860646524076061
105,60,337,129,475,499,2,278,67,420,435,483,515,502,203,0,0,18,99,350,0,9,249,0,0,2,53,8,14,999,203,6.664433328450599,3.877846849760294,265.0052863769004,362.29838894707063,5.820670482216262,2.1972081044531144
106,53,237,399,449,362,4,177,334,391,300,491,515,494,147,0,0,18,211,68,0,20,33,0,0,4,325,4,9,1059,147,3.5184444800992583,1.5836340359065018,330.6177997795736,68.74486800881914,3.6292960780471084,1.6136829260758139
107,93,725,302,299,81,15,663,236,251,27,493,506,501,174,0,0,25,11,163,0,12,324,1,0,15,217,12,19,1018,174,3.8418827198710868,1.5175083050271385,148.62453167911042,21.42771410989179,8.903738600050751,3.5287934323082437
108,70,149,306,499,476,14,86,251,449,409,469,508,523,160,0,0,32,167,233,0,32,29,4,1,13,157,91,94,1049,160,2.963352392070726,1.0907512307340699,168.18157054567368,51.835515190436396,6.801255432456281,3.31669897486749
109,83,520,279,487,131,9,454,224,426,85,488,516,496,94,0,0,15,58,187,0,8,249,0,3,6,221,0,3,1104,94,3.3679491712463694,1.4365575573197709,177.32441848847728,42.2228028218654,951.4766081202076,1853.6200142973446
110,62,102,156,482,698,5,32,96,433,648,492,482,526,279,0,0,11,241,335,0,10,9,1,2,2,52,20,44,935,279,6.323759505341584,2.05714971167121,295.1278964226067,305.953712027506,5.090042748633826,2.6310958670111346
111,74,261,249,732,184,9,210,191,682,114,478,523,499,160,0,0,88,17,111,0,119,175,0,0,9,184,3,7,1046,160,3.180485105270191,1.1669892480919484,99.60199286820286,22.011873989127995,5.5241166769570444,2.9293034104523694
112,79,236,315,737,133,27,184,264,670,72,530,469,501,135,0,0,54,14,92,0,39,121,9,3,24,250,6,14,1082,135,3.6699935699068957,1.578771966990883,75.90333280427163,20.294729948105246,6.222430270611485,1.9145813303100592
113,71,175,200,491,563,8,111,133,430,502,512,483,505,166,0,0,23,215,268,0,9,80,2,1,7,110,19,23,1018,166,4.280731241262415,1.569818882158143,1463.5198262460458,1627.303009771066,6.475038910337002,2.6711010567640954
114,58,438,395,488,121,2,379,334,432,71,520,470,510,137,0,0,13,20,78,0,0,343,0,0,2,300,5,34,1081,137,7.0757891390048515,2.5023165897631774,54.99471534210401,15.045486764334575,2.895610267617174,1.511990397847339
115,116,392,408,512,72,52,327,351,453,18,503,524,473,150,0,0,43,12,71,0,24,201,27,6,38,323,17,28,1051,150,4.375533946418695,1.747796182416066,126.75489929800291,21.17596852797604,6.438087275073881,2.099148434456068
116,75,392,400,454,179,18,331,354,397,112,481,483,536,93,0,0,28,71,43,0,16,220,3,5,12,338,10,16,1119,93,4.513845830353504,1.8999700082667326,187.59681455935578,36.26171737846826,5.895800941828077,2.1125911180355277
117,69,398,250,481,302,16,335,192,431,238,479,494,527,141,0,0,17,173,236,0,8,98,1,10,6,156,11,36,1071,141,6.947803029713221,2.3242032511497768,106.1954039374599,28.383371259532343,5.794051789280068,2.870277490797463
118,64,335,189,515,397,7,267,129,454,332,506,491,503,199,0,0,18,267,269,0,13,10,0,0,7,111,7,18,990,199,4.849586936626394,1.7187581066950932,547.8094437621135,931.9227058350468,6.5456456844125555,2.59747691802634
119,76,372,389,417,246,11,313,325,356,190,489,482,529,163,0,0,24,11,105,0,5,289,0,1,10,281,42,44,1032,163,3.5244744863534025,1.3503476196402875,87.56185424339859,20.023472780002347,8.202038478668314,4.108383094834026
120,81,73,365,723,258,23,20,292,667,203,479,531,490,149,0,0,29,55,130,0,30,1,9,2,17,267,12,25,1056,149,4.780259291411725,1.783634865267628,99.57083655091802,24.16959090997143,7.721334793987921,3.5094331804493217
121,75,189,171,544,521,12,128,118,487,456,504,474,522,166,0,0,36,189,252,0,46,69,2,0,12,79,14,39,1035,166,6.734684689779002,2.2084574314628074,46910.64073420422,91635.86256388582,5.430874773891881,2.218413823643189
122,80,343,381,538,158,21,297,325,466,83,480,488,532,76,0,0,23,39,89,0,12,246,1,5,16,280,13,45,1116,76,7.9609453743211755,2.735320753877983,56.74435172421236,14.693678525712901,4.632660629912545,2.3366780951372474
123,94,116,409,488,393,32,56,355,432,335,509,486,505,99,0,0,21,207,65,0,25,50,15,9,12,314,17,41,1111,99,6.987247106192801,2.365394533375824,238.35067430888216,45.50995117581699,5.960586453069847,3.5994128944705435
124,58,412,501,312,217,4,346,443,253,147,492,502,506,83,0,0,2,80,48,0,10,42,1,0,4,348,52,95,1110,83,7.987262816435079,2.3682569474307344,114.63649616330358,25.878003634937276,5.726493533561478,1.3781833872420133
125,85,577,249,477,112,20,512,184,427,56,527,475,498,144,0,0,22,26,245,0,31,263,3,14,5,111,51,73,1055,144,7.987351921700274,4.8021887961929215,125.89856664607937,59.71878433425182,5.416918412572095,2.473102892998401
126,57,392,436,446,169,0,329,379,382,106,505,504,491,102,0,0,10,11,40,0,7,329,0,0,0,358,7,21,1094,102,4.400813921737833,1.7033626426122155,73.27928703052382,20.60244791242206,4.590208592848124,3.0692768806715662
127,119,707,492,77,105,61,638,436,5,69,481,524,495,162,0,0,0,20,48,0,6,295,27,16,38,373,24,63,1047,162,11.023082328686357,6.80824431607822,170.77831804561123,20.871644795344363,3.4865858584650415,0.8008687738182387
128,77,137,330,507,449,6,72,265,447,387,503,501,496,163,0,0,17,251,112,0,24,13,0,4,2,255,10,10,1014,163,2.706522657414019,1.1447042952486008,294.1496902908066,62.102460661530316,8.52297030014013,3.018356250153595
129,120,310,469,524,77,62,247,414,461,21,474,515,511,106,0,0,45,4,29,0,38,228,25,7,55,363,11,51,1099,106,7.844938851875287,2.6440824911519885,65.84677278179954,16.092794140113313,7.550370408497022,3.0251209824643697
130,78,62,203,577,580,14,17,151,516,508,506,475,519,179,0,0,24,204,256,0,4,12,3,1,13,126,12,25,1027,179,4.604340111220131,1.9909377059178759,94.64890598260514,52.20014779008238,6.921038691193807,3.4876824709513743
131,74,576,151,580,119,12,511,101,509,52,521,477,502,124,0,0,18,42,261,0,20,240,0,6,6,98,3,3,1061,124,2.6297943180639693,0.9755503643822617,108.0503595067076,31.12803203135797,9.45794911057959,3.7865690329934343
132,73,435,544,80,368,13,375,498,17,301,487,514,499,195,0,0,0,173,27,0,1,92,6,7,0,390,63,108,1009,195,7.956951493349272,2.521078721813037,240.21511070548868,59.57125200773209,5.088341076420686,1.1366961131751798
133,79,372,376,510,163,7,308,310,443,102,472,500,528,112,0,0,22,8,99,0,12,297,1,5,1,276,22,34,1058,112,4.8001094703425515,1.8889672120499492,54.464226201363644,14.142244484848657,11.53153312797273,4.637792444269235
134,75,436,248,568,173,15,372,202,500,105,490,508,502,148,0,0,32,60,183,0,68,214,1,4,11,168,31,34,1046,148,2.9437313904938858,1.092765980996456,147.69696436849884,73.31194051986604,7.870912979534557,3.8849164319019946
135,72,499,223,475,231,1,432,170,411,181,487,502,511,175,0,0,11,90,270,0,3,197,0,1,0,136,12,34,1020,175,6.531752623250096,2.1865514439019305,416.7396986538784,186.17863721535713,7.1630390923686855,3.6563693351779234
136,65,91,250,487,607,9,34,184,427,547,530,473,497,194,0,0,14,236,256,0,4,30,1,1,7,113,36,71,1000,194,7.724978546603122,2.351142558469436,175.6689319950693,183.84576990828972,8.124237760156836,3.9950928840634137
137,71,233,190,526,480,15,173,124,472,412,458,496,546,149,0,0,22,206,302,0,6,4,1,0,15,90,12,34,1047,149,7.883380074225852,2.489171435841053,5146.702578087865,7013.835679698336,4.7310626003175225,1.380415946417689
138,137,299,384,501,179,69,246,327,428,121,495,509,496,135,0,0,60,90,40,0,69,230,32,30,7,302,9,25,1056,135,4.97183809358109,1.8885199322276938,155.37487742513284,29.91535126453874,5.775647384595259,1.8401186659938404
139,69,373,160,505,393,12,304,91,453,331,486,488,526,233,0,0,16,38,289,0,13,299,3,6,3,91,0,0,958,233,3.734960844454715,1.474144273037703,67.58761597950578,17.473881366279855,7.501048741258785,3.090125339448493
140,129,255,272,491,353,71,189,215,426,294,511,484,505,125,0,0,66,140,125,0,83,155,35,30,7,188,25,27,1070,125,3.427984921616207,1.4254776160522376,305.19052862657924,98.47239608607809,6.968435374605314,2.6991452245164336
141,72,192,214,559,463,12,127,142,499,412,500,470,530,147,0,0,21,153,252,0,13,74,0,1,11,106,12,36,1045,147,8.545011188446145,2.488894669455297,164.3411839899939,82.22063078901195,5.18937323836913,2.4990265468138575
142,81,78,247,735,359,20,34,174,683,306,474,518,508,207,0,0,27,37,267,0,26,26,6,10,4,127,12,47,1010,207,8.968958440040693,2.5046225532535074,76.98827664043242,21.51426184949069,3.4860075967423314,1.129971468789103
143,83,487,219,640,71,9,423,156,590,11,471,507,522,179,0,0,90,11,102,0,150,296,1,0,9,149,7,7,1010,179,3.5699704659633866,1.515774968601884,79.02253849613709,18.43271697693949,6.5470370493256,3.287128351316867
144,74,214,335,528,349,14,146,275,472,278,504,468,528,144,0,0,27,114,159,0,25,117,2,3,10,183,92,92,1041,144,2.79401756880288,1.2539726428637064,174.81029091310253,42.832593740831065,6.719863702404312,2.786518669602385
145,99,133,318,551,399,45,88,256,493,333,469,494,537,122,0,0,38,185,95,0,42,68,17,13,22,250,6,6,1093,122,2.5850764856123467,1.1573924437270926,353.000915852422,116.49273239172265,6.135751361544181,2.057224043088267
146,107,285,330,588,190,58,223,283,518,132,493,484,523,120,0,0,49,4,125,0,34,183,28,6,52,237,12,46,1094,120,7.54150884897489,2.520847889335762,78.56062900657246,16.32730661510448,4.798415736177587,1.2954668525952497
147,61,222,378,459,380,0,156,314,403,315,488,484,528,119,0,0,18,185,75,0,9,119,0,0,0,294,7,20,1069,119,5.312623041994091,1.887814733571569,164.82663289852317,28.96458238793669,3.9775380573587955,1.6159693711347909
148,83,483,324,483,127,27,430,259,414,67,494,483,523,180,0,0,31,38,127,0,12,292,6,4,17,244,10,15,1017,180,4.780261340936014,1.683887204938138,144.76595113901635,35.161509431322365,6.545853922686872,2.8576137263952397
149,73,358,202,515,352,15,297,144,443,301,512,493,495,212,0,0,23,183,270,0,11,50,0,6,9,113,12,31,988,212,5.070953930827739,1.796134458491304,508.63523714166,557.161815740503,6.7648136282745135,3.5183719067044734
150,62,487,315,297,339,11,425,252,227,272,473,501,526,149,0,0,21,116,144,0,18,184,2,4,6,228,13,24,1038,149,5.4087520107556255,1.9992878517469495,217.47257513150456,39.38058162430911,4.134069930069179,1.6630833566927437
151,80,231,224,484,481,15,172,165,421,419,503,508,489,194,0,0,24,169,227,0,14,130,2,4,10,158,6,7,998,194,2.3467700833702247,1.2305179833738773,287.360436692033,87.8078399072506,6.99482245495661,2.790029004086319
152,71,490,333,535,71,16,431,273,467,11,516,481,503,153,0,0,33,8,87,0,32,339,5,4,10,255,18,18,1045,153,1.8745487231218416,0.8954806169860902,69.18298355490045,18.44261495784203,6.512095283699952,2.7216518874440996
153,170,355,187,552,236,110,287,118,509,187,468,505,527,173,0,0,73,121,193,0,118,115,53,44,17,97,10,21,1038,173,5.377945637136508,1.78553926142273,271.8162401900878,110.30202051379254,4.830836119629677,1.6195758926215684
154,104,381,428,55,532,35,311,359,12,471,497,476,527,274,0,0,0,75,83,0,5,240,15,9,18,286,29,73,914,274,8.225625485524514,2.513108916158706,143.622955987492,26.01364117420133,5.909811978598312,2.0749390554654816
155,70,63,250,605,512,7,9,182,547,448,505,491,504,218,0,0,69,242,117,0,87,5,1,4,2,181,1,1,975,218,3.2584481920901367,1.281711161283313,575.5840505625407,177.2620309681364,5.846407443907183,2.2774185679239145
156,73,653,184,486,104,14,599,119,423,48,517,503,480,185,0,0,28,26,283,0,17,315,4,6,5,111,2,8,1018,185,4.82252666744228,1.852632245348964,93.41749275475279,24.959742942380256,5.6383149932582235,2.3882380779157093
157,80,482,256,545,137,20,427,202,480,62,503,502,495,152,0,0,31,50,192,0,16,220,6,7,11,186,9,16,1039,152,3.72561323421278,1.505216569126041,116.39269173738042,23.282738513632133,5.395812102719455,2.1763872609575508
158,61,299,235,521,384,2,248,166,451,316,507,477,516,184,0,0,14,90,239,0,14,221,0,0,2,119,22,47,999,184,7.731520335397977,2.4729159472542883,811.3580650606189,1477.741723224904,5.235480150970058,2.972573844443419
159,71,597,197,497,138,16,534,153,418,75,484,502,514,162,0,0,17,24,297,0,12,268,3,9,5,97,17,56,1034,162,7.296291193953976,2.189322299865607,237.64984832892202,310.67612973424457,4.911416169336495,2.205210240596725
160,71,670,337,361,61,12,599,272,315,9,471,494,535,144,0,0,29,5,126,0,18,326,1,6,5,254,12,18,1063,144,3.9598763462458724,1.7241216731920534,157.3239501530402,22.019052002594957,6.578793523907305,3.937975858107433
161,74,729,255,257,185,0,675,196,198,118,515,465,520,223,0,0,14,9,203,0,4,333,0,0,0,163,11,33,964,223,6.357459543316294,2.303483777119606,137.12828828502808,18.237600563209295,8.28938959161692,3.362736312471592
162,56,546,291,446,161,6,492,224,395,87,484,480,536,146,0,0,16,63,223,0,16,209,0,5,1,158,66,66,1058,146,3.311348572789498,1.3982384715998168,122.69409743200856,24.615350960345516,4.966107698583972,2.401352234695223
163,86,249,391,488,286,22,199,329,412,228,488,517,495,127,0,0,21,93,99,0,11,197,6,6,11,296,12,33,1063,127,5.827033344533742,2.0857918180792248,95.60078217032498,21.18833284634853,6.245328678106272,3.2794859909668377
164,49,425,384,446,196,3,360,315,384,133,524,496,480,139,0,0,15,45,87,0,7,312,0,0,3,305,7,10,1056,139,3.5651896977925603,1.5007543302008843,302.6694473705232,138.44913053511172,4.378114271359462,1.6974893582141652
165,328,141,416,504,111,261,88,349,444,59,487,512,501,171,0,0,110,29,38,0,45,35,134,9,244,319,13,30,1030,171,5.20159678408371,1.7468915363519824,104.08363366171668,22.270430191286536,8.763380086897365,2.2232076583066926
166,75,438,188,513,286,9,378,129,450,223,488,483,529,178,0,0,16,158,248,0,8,117,3,1,7,117,4,12,1011,178,4.681485192120853,1.7936410899123922,1259.994283287881,717.9085578194369,7.5813548360065495,3.622466417007397
167,71,264,395,373,397,10,192,342,306,335,485,504,511,83,0,0,22,257,58,0,8,42,0,0,10,326,4,16,1102,83,4.4451789261159025,1.4953939931634943,241.40448627667652,58.06587931543814,6.085132984821604,2.8992040195571405
168,68,68,259,108,997,1,14,200,50,933,484,492,524,302,0,0,4,241,277,0,0,11,0,0,1,103,57,97,896,302,8.022709167784154,2.3195132355805104,262.78035041266185,47.77360464184274,5.8063155441746614,1.2267738555359617
169,72,362,412,523,131,17,297,346,467,66,471,483,546,82,0,0,25,56,90,0,6,211,2,4,13,288,57,58,1111,82,2.8756175734880967,0.9282556674384037,81.1199586061001,19.496517018822104,8.507591699086722,4.141583063669705
170,84,349,416,503,148,15,284,358,454,96,463,525,512,70,0,0,33,59,74,0,16,245,2,3,11,343,15,15,1137,70,2.984929013040717,1.2535456042595035,85.901340707816,21.649574514507353,8.082256575695139,3.048743560548851
171,64,290,406,305,435,9,226,333,246,378,502,518,480,155,0,0,23,246,59,0,11,20,1,3,6,333,0,0,1037,155,3.258614845970978,1.0466445069092822,343.8679765441219,104.92770045202205,5.923756506250223,2.5792026970915054
172,163,117,304,851,65,103,54,238,803,14,476,495,529,171,0,0,80,9,35,0,123,24,50,44,9,235,1,3,1041,171,3.0038685050051352,1.2897378739985272,54.59160513038278,13.827982270802073,8.941123662063264,3.539968524152773
173,65,178,338,459,460,0,122,266,398,410,496,472,532,163,0,0,27,259,92,0,8,37,0,0,0,260,2,6,1033,163,3.1004406064857237,0.9466189388882958,632.9406854052206,194.7431690158452,6.1534633864577275,3.4682617334858246
174,78,411,307,440,264,23,357,234,379,204,526,479,495,141,0,0,29,146,159,0,6,151,3,3,19,216,18,18,1056,141,3.5410830491160965,1.330178494280323,153.13139982955587,35.47489821115264,5.821818467141043,2.159624202821213
175,58,424,160,594,264,16,364,92,526,204,511,515,474,178,0,0,33,133,312,0,32,80,3,3,12,70,22,22,1024,178,3.2264462509434644,1.217048946165335,49.76121296488521,16.285197994826095,3.5673085403916795,1.9408087363639028
176,108,518,329,381,164,38,467,264,329,109,496,501,503,163,0,0,42,58,121,0,50,271,17,20,1,237,13,27,1044,163,5.634058472743514,1.9326555822307607,170.95623022963343,32.11480560172832,9.091450386598236,4.776733957902242
177,87,569,358,144,342,10,527,295,84,284,486,526,488,142,0,0,0,147,193,0,8,88,0,6,4,214,41,81,1058,142,8.705256962182574,2.585635635153913,169.82229772380026,27.0411128541632,5.178322160681567,2.3900494474157
178,80,370,343,469,238,11,314,294,396,176,509,509,482,204,0,0,17,62,100,0,8,303,2,2,8,289,4,5,987,204,1.9614722882084392,0.9853161492546608,103.31849944568711,26.26465230384972,9.262542181847587,4.250240056242286
179,92,412,280,517,199,26,351,228,459,134,497,483,520,136,0,0,34,100,162,0,20,197,3,6,20,210,7,18,1062,136,5.022850244340169,1.8143032589248806,135.64987443338205,93.35464360239824,6.878418151889085,3.9840572843266733
180,103,493,341,467,96,24,444,285,411,30,500,515,485,123,0,0,32,18,97,0,34,327,8,7,12,279,6,6,1071,123,2.9031607758832583,1.2433556512816355,112.40713660630286,25.11518213419119,10.926296225156548,4.309058460838546
181,65,350,350,499,236,11,293,289,442,166,514,484,502,87,0,0,24,97,115,0,13,218,0,8,3,267,6,22,1114,87,5.729785320123821,1.8785735325445692,156.6963877531102,51.53717925063964,4.903372345015952,1.8754462181178693
182,77,184,371,474,394,12,120,318,419,327,505,526,469,144,0,0,25,167,119,0,22,107,2,3,7,265,47,53,1052,144,3.202208175437415,1.3996446245067344,212.54598895936297,44.3602785367413,4.8892024240222645,1.9415015904630675
183,75,397,165,484,379,9,332,110,415,319,491,514,495,230,0,0,22,231,315,0,6,24,0,3,6,91,12,19,955,230,4.14217971438235,1.5215122691260405,311.423052393141,216.13884946842379,6.855728552581174,3.190037374738391
184,57,661,224,459,99,8,602,148,387,43,501,484,515,92,0,0,20,37,284,0,9,303,0,6,2,102,26,46,1096,92,6.870904046711883,2.2082249661999125,102.33730026647704,39.65329719425596,4.6066959710951485,1.6899987917725297
185,84,350,382,524,160,21,283,329,464,98,480,479,541,107,0,0,25,41,78,0,3,246,3,6,14,295,17,34,1088,107,5.91818477813062,2.3096997891169404,63.616027589109564,13.686003408610054,4.592346972305141,1.8940703747353613
186,72,415,185,490,338,7,358,123,429,272,534,472,494,194,0,0,16,12,259,0,8,352,0,0,7,113,6,10,995,194,3.668744229898457,1.516911511797183,62.92568883966011,17.30664669870273,8.249256352344139,4.1517973652471865
187,113,459,315,498,115,60,398,249,427,48,488,518,494,158,0,0,47,19,98,0,63,309,24,24,12,245,1,4,1024,158,3.1050487085504663,1.2231902960108976,127.4176193423504,24.705835305260226,8.986220564946928,3.450405379923445
188,66,92,199,529,614,7,26,142,470,550,470,489,541,198,0,0,16,212,268,0,10,23,1,4,3,96,24,46,997,198,5.423955893689495,1.8418888430378562,93.92290630352335,55.66994809807649,4.491149697232615,1.578503227371991
189,76,590,228,535,71,15,518,168,482,14,497,496,507,99,0,0,24,7,208,0,25,301,5,1,14,160,8,8,1098,99,2.7176986643684615,1.3063381178006752,71.98120479633096,17.273684092695838,6.31741876607423,3.9228492219195235
190,62,333,197,630,278,6,270,126,576,215,495,457,548,225,0,0,96,68,121,0,146,253,1,2,3,100,11,26,968,225,6.587688286129626,2.1804132737331736,467.4237931248421,532.8256682580593,3.445011830841903,1.1913727802947696
191,64,569,261,480,126,11,514,196,430,57,490,505,505,142,0,0,18,44,230,0,17,276,3,4,5,172,10,24,1066,142,6.860739217194811,2.3695711682172673,212.77294967624394,112.2417815676304,5.863985349348562,2.705048706293127
192,70,84,133,560,653,17,10,76,500,594,483,473,544,139,0,0,26,237,297,0,14,1,0,6,11,70,4,6,1058,139,8.537643426949053,9.501617783410973,202847.5407377555,385469.18761065864,8.607579425524014,3.3727634267548248
193,75,103,369,658,295,19,37,309,600,234,524,469,507,78,0,0,33,135,69,0,5,35,7,2,17,297,6,12,1121,78,5.329161950764861,1.7969592525745335,126.62733917627658,26.141242413703402,6.210654081310319,2.7624353201413774
194,70,77,345,513,495,17,18,284,449,430,511,494,495,209,0,0,29,247,109,0,11,12,2,1,16,269,14,15,989,209,4.007476734050564,1.6797651509803995,338.3569498483324,85.01321208895477,3.7619184206859253,1.8610746678799337
195,65,410,353,591,81,15,347,283,534,19,525,501,474,162,0,0,85,12,9,0,123,340,6,1,12,263,20,20,1036,162,2.494595925923419,1.0410964121414992,60.65319824695658,14.704253820997465,4.089658213562637,1.3137698759205827
196,77,735,303,297,88,20,673,237,236,33,501,495,504,130,0,0,27,26,198,0,13,285,5,3,16,181,45,56,1069,130,4.148931173837661,1.5480467026757545,138.3211978502458,23.32938446360907,7.348230087546009,3.2617405755996147
197,73,564,363,80,420,22,498,307,12,355,453,496,551,165,0,0,0,227,174,0,0,49,7,9,6,212,40,95,1029,165,9.85309315991049,2.7604180176333566,351.39628497640615,72.50207086125735,7.072538195676708,2.147925466763555
198,81,405,389,520,105,16,346,327,457,53,511,467,522,95,0,0,24,42,45,0,7,296,2,3,13,309,9,18,1104,95,4.6033354620731455,1.7340666432202019,112.51214552430217,32.73518746191296,4.629158956314512,1.7529373835407718
199,68,347,300,490,295,6,293,236,425,238,454,553,493,201,0,0,14,186,256,0,7,37,0,2,4,196,12,40,997,201,8.527985990941378,2.566616869477463,377.6953150289161,147.73270191482072,5.260083806094792,1.5693581210855212
